"Density_kg/m, Experimental","Density_kg/m, Prediction on epsilon=0.0001","Density_kg/m, Prediction on epsilon=0.01",Salt Name,Temperature_K,Pressure_kPa
7.118421308785234,7.118202267335058,7.127892253620479,1-ethyl-3-methylimidazolium methylsulfate,353.15,101.325
7.125476154127953,7.125184927341613,7.126815121943087,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.15,15000.0
7.298512758218027,7.30353960598596,7.294667781319874,1-ethyl-3-methylimidazolium tetrafluoroborate,288.15,60000.0
7.311017963535101,7.308577456575441,7.301983901979359,1-ethyl-3-methylimidazolium tetrafluoroborate,432.9,140000.0
7.114769448366463,7.118208704063934,7.120460538015358,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,101.325
7.120929299258856,7.120991972754649,7.123001440179286,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,313.15,2000.0
7.365496531655673,7.365576738138299,7.354874312520538,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,100.0
7.29641326877392,7.296678004706561,7.297179919281146,1-ethyl-3-methylimidazolium ethyl sulfate,283.15,101.325
7.325148957955575,7.323517841580959,7.322190452792891,1-ethyl-3-methylimidazolium ethyl sulfate,305.65,25000.0
7.124961237629593,7.124495340599567,7.122766818255726,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,5000.0
7.118340301048951,7.118175449614375,7.122626867152119,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,278.37,101.325
7.106474981585728,7.1073936210092175,7.109967645934487,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,322.3,101.325
7.212810559491263,7.212597518526854,7.203930856481026,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,25000.0
7.343102761572171,7.343277880573584,7.344394922129876,1-ethyl-3-methylimidazolium tetrafluoroborate,298.153,50710.0
7.160612960279738,7.160779635964337,7.151489886835616,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.15,7500.0
7.160069207596127,7.162258282140019,7.153858138409434,1-ethyl-3-methylimidazolium tetrafluoroborate,288.15,101.0
7.094234845924755,7.082451109638196,7.090508841292217,1-ethyl-3-methylimidazolium tetrafluoroborate,293.1,101.0
7.327859378940443,7.328110374126443,7.322671558989171,1-ethyl-3-methylimidazolium methanesulfonate,328.0,101.325
7.080783788864499,7.080303911391665,7.087501314638094,1-ethyl-3-methylimidazolium ethyl sulfate,304.15,101.325
7.001973954221119,6.999578413370304,7.00272448931496,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.18,90001.0
7.107834890697795,7.107714529028708,7.11082364908345,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,15000.0
7.090410113566212,7.090838703618819,7.0952065774497,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,1000.0
7.092349251881756,7.093493389498707,7.102678793485852,1-ethyl-3-methylimidazolium thiocyanate,339.87,39160.0
7.116881038528143,7.117659165140981,7.113081353582606,1-ethyl-3-methylimidazolium tetrafluoroborate,298.1,101.325
7.324463611169649,7.325351080835142,7.31975409588345,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,101.325
7.105293801580952,7.101225059652941,7.110411926657316,1-ethyl-3-methylimidazolium ethyl sulfate,288.15,15000.0
7.080867896690782,7.071771400353928,7.081224664908084,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
6.998326977166524,6.996764377407348,7.00039173216558,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,40000.0
7.118664292628004,7.119245615371587,7.128880793865116,1-ethyl-3-methylimidazolium hexafluorophosphate,332.7,60000.0
7.2633296174768365,7.253289395422642,7.25063578855733,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,313.2,101.325
7.149681329595714,7.149205516806559,7.158780419996775,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,101.325
7.16703787691222,7.1575464003557565,7.157398992280207,1-ethyl-3-methylimidazolium tetrafluoroborate,472.4,40000.0
7.01247558975254,7.039320430121706,7.03105162273923,1-ethyl-3-methylimidazolium tetrafluoroborate,313.15,101.0
7.240004324759043,7.240006591975505,7.231817493132368,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,25000.0
7.323830566202317,7.32348259324567,7.319238396911602,1-ethyl-3-methylimidazolium ethyl sulfate,283.15,30000.0
7.123995053979552,7.124456818776872,7.134404478137568,1-ethyl-3-methylimidazolium ethyl sulfate,340.65,15000.0
7.138073034044347,7.138302221375228,7.141002787503363,1-ethyl-3-methylimidazolium ethyl sulfate,328.15,101.325
7.0536721538822915,7.054931194031623,7.063937829905073,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,40000.0
6.984716320118266,6.985704051795728,6.991111677809025,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,101.325
7.256791119123586,7.257055089238156,7.248834572086029,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.15,101.325
7.096555801873801,7.096196268783398,7.106226562693145,1-ethyl-3-methylimidazolium methylsulfate,393.15,5000.0
7.143696588526208,7.142680664619715,7.136867662981426,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.15,5000.0
7.156254637558655,7.156654349697626,7.156471278159269,1-ethyl-3-methylimidazolium thiocyanate,320.072,49974.0
7.121494750221053,7.120956260965148,7.130204538924473,1-ethyl-3-methylimidazolium tetrafluoroborate,472.4,50000.0
6.988505428667246,6.988860526937041,6.997011580874618,1-ethyl-3-methylimidazolium methylsulfate,303.15,101.325
7.120606040810914,7.120991972754649,7.123001440179286,1-ethyl-3-methylimidazolium ethyl sulfate,288.15,101.325
7.123672785204607,7.123289488770566,7.133011316289595,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,308.15,101.325
7.131266762600954,7.132223709330087,7.13317435705269,1-ethyl-3-methylimidazolium ethyl sulfate,348.15,25000.0
7.213768308118642,7.218013903173884,7.212081257166091,1-ethyl-3-methylimidazolium methanesulfonate,323.15,101.325
7.007600613951853,7.007179571945501,7.006871421367974,1-ethyl-3-methylimidazolium ethyl sulfate,325.65,100.0
7.1252830915107115,7.1135949237523315,7.122652291040867,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,2500.0
7.336936913707618,7.335958553349066,7.3243412948540865,1-ethyl-3-methylimidazolium hexafluorophosphate,352.7,60000.0
7.02108396428914,7.021384249979351,7.024246627929923,1-ethyl-3-methylimidazolium hexafluorophosphate,432.6,130000.0
7.154537228861746,7.154624773004076,7.154467862428519,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
7.119392890110145,7.118622710503559,7.127628858857885,1-ethyl-3-methylimidazolium thiocyanate,308.15,400.0
7.126087273299125,7.126637169789219,7.1220849773133725,1-ethyl-3-methylimidazolium methanesulfonate,358.15,101.325
7.151720545988645,7.151758485067492,7.15156768432624,1-ethyl-3-methylimidazolium acetate,293.15,101.325
7.011935097891801,7.020124167028674,7.0337319208268765,1-ethyl-3-methylimidazolium ethyl sulfate,328.15,101.325
7.113109534886664,7.113801050337837,7.123274267247466,1-ethyl-3-methylimidazolium tetrafluoroborate,308.15,101.325
7.136164939968847,7.129780394416138,7.139046362051583,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,7500.0
7.264730177929867,7.274372433831986,7.273723944753153,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,318.15,101.325
7.121252453244542,7.121279376733531,7.122404122534919,1-ethyl-3-methylimidazolium tetrafluoroborate,413.0,60000.0
7.090410113566212,7.090298766341449,7.094705829213936,1-ethyl-3-methylimidazolium acetate,323.11,101.325
7.126698019231737,7.1279841933464985,7.129411895291704,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,101.325
7.0967213784947605,7.095882568167313,7.100353924721669,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,100.0
7.183111701743281,7.182712392843298,7.170239353995464,1-ethyl-3-methylimidazolium ethyl sulfate,348.15,10000.0
7.1092256546148525,7.109913474253397,7.112849422756871,1-ethyl-3-methylimidazolium tetrafluoroborate,283.15,20000.0
7.112327444710911,7.112669746241209,7.115384151346129,1-ethyl-3-methylimidazolium methylsulfate,308.15,101.325
7.086905144610457,7.0871335326068,7.098500226027625,1-ethyl-3-methylimidazolium ethyl sulfate,413.15,2000.0
7.125041710811949,7.119245615371587,7.128880793865116,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
7.071063896594161,7.071834223861452,7.080699860909614,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,291.485,49838.0
7.0948155901232655,7.094625515734568,7.0987178047640676,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.15,100.0
7.305456996472468,7.305447937411908,7.298689203976924,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.15,101.325
7.333676395657684,7.333442707492653,7.321085233670537,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,30000.0
7.119959210257961,7.120984489837956,7.123058570625689,1-ethyl-3-methylimidazolium tetrafluoroborate,308.15,101.325
7.165570751827624,7.164496645569365,7.1558144231529734,1-ethyl-3-methylimidazolium ethyl sulfate,305.65,10000.0
7.007691107594736,7.059492389878572,7.026376792542204,1-ethyl-3-methylimidazolium ethyl sulfate,363.15,60000.0
7.083387847625295,7.083729788389813,7.091144793998985,1-ethyl-3-methylimidazolium acetate,333.15,101.325
7.1276936993473985,7.127231024730421,7.13635752851422,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.12,29779.0
7.10002716662926,7.100634856319083,7.112764654405375,1-ethyl-3-methylimidazolium methylsulfate,353.15,20000.0
7.112327444710911,7.11318200430627,7.122451157128427,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,100.0
7.120363528380964,7.118453254688986,7.1206840754652605,1-ethyl-3-methylimidazolium ethyl sulfate,413.13,120361.0
7.125926488669789,7.126088191044446,7.130966651897871,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,278.15,101.325
7.2196420401307355,7.21745615745924,7.212132639918008,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,264.213,29714.0
7.138628876358258,7.138975926593998,7.14818072464832,1-ethyl-3-methylimidazolium tetrafluoroborate,323.15,101.325
7.126167655920446,7.126585508584653,7.128100000833411,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,2010.0
7.005516996764633,7.005265808670695,7.007386198082373,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,2000.0
7.130338673437784,7.129780394416138,7.139046362051583,1-ethyl-3-methylimidazolium tetrafluoroborate,293.15,6000.0
7.248930723873918,7.24247198100904,7.2416576325655155,1-ethyl-3-methylimidazolium ethyl sulfate,340.15,101.325
7.13966033596492,7.14030811204858,7.144893537279311,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.16,20787.0
7.27690212441619,7.2770979764026285,7.27978913670557,1-ethyl-3-methylimidazolium tetrafluoroborate,313.2,150000.0
7.007510112119129,7.007074654252601,7.003638325281036,1-ethyl-3-methylimidazolium ethyl sulfate,333.13,89997.0
7.085399246224981,7.0853398375244,7.084874695714199,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,25000.0
6.975927814085186,6.977610560254987,6.984263147456718,1-ethyl-3-methylimidazolium ethyl sulfate,353.14,129849.0
7.121575502835463,7.1206474310239205,7.129501228002772,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,297.0,101.325
7.260311753657121,7.260124117402692,7.249339967577616,1-ethyl-3-methylimidazolium tetrafluoroborate,325.589,30106.0
7.23986085273584,7.2418925970662,7.238481314038923,1-ethyl-3-methylimidazolium thiocyanate,298.155,156.9
7.2868764117507,7.2886900915308805,7.281240586828312,1-ethyl-3-methylimidazolium tetrafluoroborate,308.15,101.325
7.118615700582512,7.119245615371587,7.128880793865116,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,500.0
7.264870126149255,7.266577639221155,7.250802671300586,1-ethyl-3-methylimidazolium ethyl sulfate,288.15,25000.0
7.157657599597038,7.15751734132373,7.157369963020351,1-ethyl-3-methylimidazolium thiocyanate,332.089,39738.0
7.107425474110705,7.104425879377378,7.107788794440417,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
7.131538625583686,7.132037699584724,7.141109221783181,1-ethyl-3-methylimidazolium ethyl sulfate,328.2,101.325
7.138073034044347,7.13946385960666,7.135320093977777,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,309.0,101.325
7.069704045968154,7.069502071648818,7.067629445457587,1-ethyl-3-methylimidazolium acetate,353.15,101.325
7.004791241493732,7.004115704266067,7.006441881557132,1-ethyl-3-methylimidazolium ethyl sulfate,320.65,5000.0
6.982862751468942,6.9829875557072,6.988819491143504,1-ethyl-3-methylimidazolium tetrafluoroborate,340.548,29899.0
7.171042194599196,7.174088428796396,7.164650308272456,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,363.15,101.325
7.103322062526113,7.107165616529646,7.110317510102115,1-ethyl-3-methylimidazolium tetrafluoroborate,392.9,90000.0
7.118826249062078,7.119145223361138,7.119578211037701,1-ethyl-3-methylimidazolium acetate,313.15,101.0
7.216121942626751,7.21797678977804,7.212047785163295,1-ethyl-3-methylimidazolium acetate,313.15,101.0
7.081960655173834,7.0817707237417,7.084138450761007,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,293.15,4000.0
7.125443979613383,7.1277905688547225,7.135199576809866,1-ethyl-3-methylimidazolium ethyl sulfate,343.15,101.325
7.10972422226487,7.110161783466546,7.119401020524957,1-ethyl-3-methylimidazolium ethyl sulfate,298.13,39886.0
6.994024714134313,6.994053562952717,7.001574323755486,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,54990.0
7.1284959456800365,7.128407142584403,7.138174963188986,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,303.15,35000.0
7.1225440259135935,7.12186125992237,7.131131818938111,1-ethyl-3-methylimidazolium tetrafluoroborate,332.6,10000.0
7.124156149428954,7.123827026789019,7.1203156306297535,1-ethyl-3-methylimidazolium tetrafluoroborate,372.8,70000.0
7.377133712833954,7.376453701749455,7.379920259072207,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,271.401,1190.5
7.1316985104669115,7.1261051667441295,7.135147155674462,1-ethyl-3-methylimidazolium tetrafluoroborate,313.2,170000.0
7.135536061699745,7.135398159423256,7.130679870239911,1-ethyl-3-methylimidazolium thiocyanate,328.15,101.325
7.1929342212158,7.192343901798433,7.175741510848899,1-ethyl-3-methylimidazolium ethyl sulfate,338.15,2500.0
7.087824300722798,7.0867077657225375,7.095482613607653,1-ethyl-3-methylimidazolium tetrafluoroborate,413.0,190000.0
7.120606040810914,7.120991972754649,7.123001440179286,1-ethyl-3-methylimidazolium methylsulfate,298.15,35000.0
7.307872780763706,7.3085808645939,7.308058198139919,1-ethyl-3-methylimidazolium ethyl sulfate,300.65,101.325
7.156176637480615,7.156548962566675,7.153941106958521,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,30000.0
7.277247726631484,7.279038332660607,7.2770484665869715,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,54990.0
7.107425474110705,7.107865573800766,7.120983770259233,1-ethyl-3-methylimidazolium ethyl sulfate,373.15,90001.0
7.154537228861746,7.154624773004076,7.154467862428519,1-ethyl-3-methylimidazolium ethyl sulfate,413.15,14990.0
7.122463351475245,7.116480218235805,7.126236205046762,1-ethyl-3-methylimidazolium acetate,278.15,101.325
7.11061448699364,7.109757937318493,7.118632157459125,1-ethyl-3-methylimidazolium hexafluorophosphate,332.7,140000.0
7.068853199324465,7.0703839393043,7.079132125447982,1-ethyl-3-methylimidazolium tetrafluoroborate,413.0,70000.0
7.119918769453184,7.120984489837956,7.123058570625689,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
7.129858289121099,7.12977430768465,7.138588462694879,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,25000.0
7.139818927670905,7.140552167982388,7.139994826135837,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,15000.0
7.218176838403408,7.221861929118931,7.204338520117655,1-ethyl-3-methylimidazolium tetrafluoroborate,313.15,100.0
7.122197079642407,7.1227773211549215,7.131724487485708,1-ethyl-3-methylimidazolium methylsulfate,393.15,2500.0
7.237778191923443,7.234282364798802,7.23110665578282,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,293.15,1000.0
7.092781508183219,7.093542251142373,7.097713558256369,1-ethyl-3-methylimidazolium hexafluorophosphate,412.9,20000.0
7.13199423012683,7.132439767487747,7.141699270708467,1-ethyl-3-methylimidazolium ethyl sulfate,293.18,60017.0
7.075301550193937,7.076333290423438,7.0882599825673305,1-ethyl-3-methylimidazolium acetate,323.15,101.325
7.099614540256581,7.098680375585387,7.107263424209204,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.0,101.325
7.110696122978827,7.112654422888146,7.115539957569806,1-ethyl-3-methylimidazolium ethyl sulfate,343.15,101.325
7.156644546714762,7.156865619089425,7.148316158996848,1-ethyl-3-methylimidazolium thiocyanate,328.15,8000.0
7.166574806748817,7.165969466084575,7.1586935886094745,1-ethyl-3-methylimidazolium thiocyanate,312.12,30972.0
7.093238499113671,7.093542251142373,7.097713558256369,1-ethyl-3-methylimidazolium tetrafluoroborate,323.15,5000.0
7.116394144093465,7.107473887126108,7.110018188695571,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,15000.0
7.120848494442845,7.120986396749477,7.122996356948533,1-ethyl-3-methylimidazolium ethyl sulfate,413.17,59469.0
7.3093462255417005,7.309256745955721,7.302714775773893,1-ethyl-3-methylimidazolium methanesulfonate,338.15,101.325
7.249925536717988,7.244328452058256,7.245077300271883,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,323.15,100.0
7.370230641807081,7.315694685076324,7.341660923516401,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,101.325
7.130842828728288,7.1307115265291054,7.126262313092837,1-ethyl-3-methylimidazolium methylsulfate,328.15,101.325
7.134572075662643,7.137883484475043,7.137180907994783,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,333.15,101.325
7.120282677833157,7.119217903113175,7.128983727009792,1-ethyl-3-methylimidazolium acetate,338.15,101.0
7.137198942844827,7.138675264277644,7.131063384592561,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,101.0
7.338712679851238,7.338576987399443,7.333811005786427,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,343.15,101.325
7.1325774206749015,7.132597512289402,7.1413461414546004,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,15000.0
7.144407180321139,7.1470496079384835,7.141880436137974,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,101.325
7.302563806901772,7.3021145237308565,7.29518763978636,1-ethyl-3-methylimidazolium ethyl sulfate,340.65,10000.0
7.154615356913663,7.154624773004076,7.154467862428519,1-ethyl-3-methylimidazolium thiocyanate,317.832,19821.0
7.2991214627108,7.326673325077672,7.334340370400828,1-ethyl-3-methylimidazolium hexafluorophosphate,432.6,80000.0
7.293017679772782,7.2930778370653915,7.295502356449738,1-ethyl-3-methylimidazolium tetrafluoroborate,352.7,140000.0
7.135687347028144,7.153815037290454,7.147931904308499,1-ethyl-3-methylimidazolium thiocyanate,293.15,101.325
7.013735602519369,7.013837710271411,7.0234527662397745,1-ethyl-3-methylimidazolium acetate,328.15,101.325
7.164101471124065,7.163673230756884,7.1574734410970615,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,2500.0
7.302179661973321,7.3021145237308565,7.29518763978636,1-ethyl-3-methylimidazolium tetrafluoroborate,332.852,50074.0
7.24422751560335,7.2142290471805675,7.2090924561974115,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,30000.0
7.1515638307399305,7.1511885200599545,7.143206278966555,1-ethyl-3-methylimidazolium thiocyanate,338.15,101.325
7.048733872241709,7.050080726390447,7.060466396232327,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
7.108546876226282,7.10831332706025,7.118069137378683,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
7.329093736246592,7.328672398744177,7.323269122035123,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,101.325
7.117254163780884,7.1168261196097875,7.119195771912572,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.15,101.325
7.195187320178709,7.195403043613823,7.182451845145782,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.0,101.325
7.112327444710911,7.111027554737357,7.120778501333817,1-ethyl-3-methylimidazolium hexafluorophosphate,372.8,200000.0
7.157657599597038,7.15751734132373,7.157369963020351,1-ethyl-3-methylimidazolium ethyl sulfate,373.15,14990.0
7.1287364941316635,7.128853008077147,7.138691038295228,1-ethyl-3-methylimidazolium tetrafluoroborate,298.15,101.325
7.105794332893071,7.105607669695919,7.115373307303688,1-ethyl-3-methylimidazolium tetrafluoroborate,293.15,20000.0
7.019922575852885,7.019571939154454,7.021750324096116,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,101.325
7.0967213784947605,7.091546006117139,7.100263792287973,1-ethyl-3-methylimidazolium methanesulfonate,288.15,101.325
7.319202458767849,7.318740727801154,7.312725423797218,1-ethyl-3-methylimidazolium tetrafluoroborate,363.15,101.325
7.111512116496157,7.140552167982388,7.139994826135837,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,318.15,101.325
7.109961159081466,7.107440032039178,7.110570563799209,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,308.15,101.325
6.982862751468942,6.974949539951164,6.981999685957129,1-ethyl-3-methylimidazolium acetate,343.15,101.325
7.008324333903833,7.008141323208231,7.009739723868888,1-ethyl-3-methylimidazolium thiocyanate,305.117,29852.0
7.154537228861746,7.154624773004076,7.154467862428519,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,35000.0
7.1171973928313745,7.117883747720643,7.127475114692306,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,2010.0
7.221543598518397,7.221101044761073,7.214864191974616,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,268.29,101.325
7.261927092702751,7.260189833688877,7.28131941272659,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,10000.0
7.295531524219217,7.295434217337488,7.288197227876397,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
7.118583304573698,7.117762079280055,7.126718515199078,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
7.151250326544244,7.1511613900315245,7.145479630746549,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,2500.0
7.087573705557973,7.1193362549601416,7.117073086850356,1-ethyl-3-methylimidazolium methylsulfate,333.15,35000.0
7.1439335085668025,7.14537484653981,7.140216681266984,1-ethyl-3-methylimidazolium ethyl sulfate,363.15,19990.0
7.254743457331325,7.257620620730297,7.250176112960778,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325
7.316082952703778,7.315423306270762,7.309212940477908,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,348.15,101.325
7.06270563897996,7.06332398251351,7.073744911476263,1-ethyl-3-methylimidazolium thiocyanate,308.15,1000.0
6.995830256814472,6.996762655523269,7.000365750895508,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,30010.0
7.0240260606475236,7.023948751010173,7.02724526820456,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,15000.0
7.126328401781586,7.120984489837956,7.123058570625689,1-ethyl-3-methylimidazolium tetrafluoroborate,318.15,101.325
7.091492499917254,7.09152748171227,7.100028289675076,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,332.559,22229.0
7.292207828121917,7.292086984080231,7.284709442977864,1-ethyl-3-methylimidazolium ethyl sulfate,340.65,2500.0
7.11061448699364,7.110464046126988,7.113356155373709,1-ethyl-3-methylimidazolium ethyl sulfate,308.15,101.0
7.328962494038909,7.328672398744177,7.323269122035123,1-ethyl-3-methylimidazolium methylsulfate,303.15,7500.0
7.110296042957487,7.110416951084056,7.119495193450358,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,35000.0
7.126890808898808,7.126741617212219,7.134130784456481,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,373.33,20000.0
7.1052117233603616,7.104978479821113,7.113739243334049,1-ethyl-3-methylimidazolium tetrafluoroborate,343.15,101.325
7.322642525669206,7.322054596649896,7.31623930392085,1-ethyl-3-methylimidazolium hexafluorophosphate,392.9,40000.0
7.0992843165270045,7.096599849083197,7.1005475534992275,1-ethyl-3-methylimidazolium ethyl sulfate,373.13,98959.0
7.105129638402384,7.1049731912814,7.108294263485756,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,10000.0
7.012835755432644,7.012805777824968,7.0178123123559555,1-ethyl-3-methylimidazolium hexafluorophosphate,412.9,80000.0
7.097548850614793,7.09762058445908,7.104414796072889,1-ethyl-3-methylimidazolium tetrafluoroborate,283.15,30000.0
7.1271317437271025,7.127006213846642,7.136963209697181,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,15000.0
6.996864454053913,6.99691884717337,6.999394609566954,1-ethyl-3-methylimidazolium ethyl sulfate,343.15,20000.0
7.11590701247711,7.119838425948401,7.116090096193146,1-ethyl-3-methylimidazolium thiocyanate,318.848,1162.8
7.065613363597717,7.06664976006654,7.075193511597274,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,293.15,35000.0
7.129698109719828,7.1294666471300685,7.123866389342141,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,299.138,60111.0
7.289610521451167,7.295534559703008,7.288301943246211,1-ethyl-3-methylimidazolium methanesulfonate,323.0,101.325
7.088659164688471,7.0892257670162415,7.098530138317875,1-ethyl-3-methylimidazolium ethyl sulfate,300.66,101.325
7.363089334243436,7.363633480559137,7.379920257528005,1-ethyl-3-methylimidazolium tetrafluoroborate,392.9,150000.0
7.090076835776092,7.089728259813033,7.09561885957299,1-ethyl-3-methylimidazolium ethyl sulfate,313.14,49994.0
7.151720545988645,7.151758485067492,7.15156768432624,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
7.302496423727326,7.303331971418246,7.30238039020338,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,1000.0
7.325478284485803,7.325888381650138,7.333342964370755,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,100.0
7.321922414384202,7.322153959714304,7.316344736330493,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,303.15,101.325
7.066808208836737,7.0675981501479095,7.077631784777277,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,30000.0
7.322114054260421,7.322054596649896,7.31623930392085,1-ethyl-3-methylimidazolium ethyl sulfate,393.13,89994.0
7.145038393850066,7.144627092740478,7.136709888279501,1-ethyl-3-methylimidazolium tetrafluoroborate,323.15,101.325
7.2991214627108,7.2989570341954435,7.291878889752095,1-ethyl-3-methylimidazolium thiocyanate,288.15,101.325
7.085064293952548,7.085963981244003,7.098256220646499,1-ethyl-3-methylimidazolium methylsulfate,321.15,101.325
7.160690615104083,7.159142698260122,7.152870223850657,1-ethyl-3-methylimidazolium hexafluorophosphate,352.7,140000.0
7.107171551621228,7.106959403602067,7.116719505314111,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,50000.0
7.295735072749282,7.2968178567399695,7.298034820661374,1-ethyl-3-methylimidazolium ethyl sulfate,283.15,35000.0
7.107916753904423,7.10717110405471,7.110322570863977,1-ethyl-3-methylimidazolium tetrafluoroborate,298.15,101.325
7.152033902826306,7.151313917153989,7.147455803000052,1-ethyl-3-methylimidazolium ethyl sulfate,360.15,101.325
