"Temperature, K","Pressure, kPa","Viscosity, Pas",salt_name
308.15,101.325,0.00185 ± 2.5e-05,N-methyl-2-oxopyrrolidinium formate
313.15,101.325,0.001705 ± 2.3e-05,N-methyl-2-oxopyrrolidinium formate
318.15,101.325,0.00158 ± 2.2e-05,N-methyl-2-oxopyrrolidinium formate
323.15,101.325,0.001472 ± 2.1e-05,N-methyl-2-oxopyrrolidinium formate
328.15,101.325,0.001377 ± 2e-05,N-methyl-2-oxopyrrolidinium formate
333.15,101.325,0.001295 ± 1.9e-05,N-methyl-2-oxopyrrolidinium formate
338.15,101.325,0.001223 ± 1.8e-05,N-methyl-2-oxopyrrolidinium formate
343.15,101.325,0.001159 ± 1.7e-05,N-methyl-2-oxopyrrolidinium formate
293.15,101.325,0.002933 ± 3.7e-05,N-methyl-2-oxopyrrolidinium acetate
298.15,101.325,0.002622 ± 3.4e-05,N-methyl-2-oxopyrrolidinium acetate
303.15,101.325,0.002364 ± 3.1e-05,N-methyl-2-oxopyrrolidinium acetate
308.15,101.325,0.002144 ± 2.8e-05,N-methyl-2-oxopyrrolidinium acetate
313.15,101.325,0.001959 ± 2.6e-05,N-methyl-2-oxopyrrolidinium acetate
318.15,101.325,0.001799 ± 2.4e-05,N-methyl-2-oxopyrrolidinium acetate
323.15,101.325,0.00166 ± 2.3e-05,N-methyl-2-oxopyrrolidinium acetate
328.15,101.325,0.00154 ± 2.1e-05,N-methyl-2-oxopyrrolidinium acetate
333.15,101.325,0.001435 ± 2e-05,N-methyl-2-oxopyrrolidinium acetate
338.15,101.325,0.001344 ± 1.9e-05,N-methyl-2-oxopyrrolidinium acetate
343.15,101.325,0.001264 ± 1.8e-05,N-methyl-2-oxopyrrolidinium acetate
293.15,101.325,0.003136 ± 4e-05,N-methyl-2-oxopyrrolidinium propionate
298.15,101.325,0.002801 ± 3.6e-05,N-methyl-2-oxopyrrolidinium propionate
303.15,101.325,0.002518 ± 3.2e-05,N-methyl-2-oxopyrrolidinium propionate
308.15,101.325,0.00228 ± 3e-05,N-methyl-2-oxopyrrolidinium propionate
313.15,101.325,0.002075 ± 2.7e-05,N-methyl-2-oxopyrrolidinium propionate
318.15,101.325,0.0019 ± 2.5e-05,N-methyl-2-oxopyrrolidinium propionate
323.15,101.325,0.00175 ± 2.4e-05,N-methyl-2-oxopyrrolidinium propionate
328.15,101.325,0.001619 ± 2.2e-05,N-methyl-2-oxopyrrolidinium propionate
333.15,101.325,0.001506 ± 2.1e-05,N-methyl-2-oxopyrrolidinium propionate
338.15,101.325,0.001407 ± 2e-05,N-methyl-2-oxopyrrolidinium propionate
343.15,101.325,0.00132 ± 1.9e-05,N-methyl-2-oxopyrrolidinium propionate
293.15,101.325,0.004448 ± 5.6e-05,N-methyl-2-oxopyrrolidinium pentanoate
298.15,101.325,0.00391 ± 5e-05,N-methyl-2-oxopyrrolidinium pentanoate
303.15,101.325,0.003465 ± 4.4e-05,N-methyl-2-oxopyrrolidinium pentanoate
308.15,101.325,0.003093 ± 3.9e-05,N-methyl-2-oxopyrrolidinium pentanoate
313.15,101.325,0.002779 ± 3.6e-05,N-methyl-2-oxopyrrolidinium pentanoate
318.15,101.325,0.002513 ± 3.2e-05,N-methyl-2-oxopyrrolidinium pentanoate
323.15,101.325,0.002284 ± 3e-05,N-methyl-2-oxopyrrolidinium pentanoate
328.15,101.325,0.002087 ± 2.8e-05,N-methyl-2-oxopyrrolidinium pentanoate
333.15,101.325,0.001917 ± 2.6e-05,N-methyl-2-oxopyrrolidinium pentanoate
338.15,101.325,0.001769 ± 2.4e-05,N-methyl-2-oxopyrrolidinium pentanoate
343.15,101.325,0.00164 ± 2.2e-05,N-methyl-2-oxopyrrolidinium pentanoate
293.15,101.325,0.003996 ± 5.1e-05,N-methyl-2-oxopyrrolidinium butanoate
298.15,101.325,0.003526 ± 4.5e-05,N-methyl-2-oxopyrrolidinium butanoate
303.15,101.325,0.003136 ± 4e-05,N-methyl-2-oxopyrrolidinium butanoate
308.15,101.325,0.002809 ± 3.6e-05,N-methyl-2-oxopyrrolidinium butanoate
313.15,101.325,0.002531 ± 3.3e-05,N-methyl-2-oxopyrrolidinium butanoate
318.15,101.325,0.002295 ± 3e-05,N-methyl-2-oxopyrrolidinium butanoate
323.15,101.325,0.002093 ± 2.8e-05,N-methyl-2-oxopyrrolidinium butanoate
328.15,101.325,0.001918 ± 2.6e-05,N-methyl-2-oxopyrrolidinium butanoate
333.15,101.325,0.001771 ± 2.4e-05,N-methyl-2-oxopyrrolidinium butanoate
338.15,101.325,0.001639 ± 2.2e-05,N-methyl-2-oxopyrrolidinium butanoate
343.15,101.325,0.001527 ± 2.1e-05,N-methyl-2-oxopyrrolidinium butanoate
293.15,101.325,0.562 ± 0.031,tetradecyl(trihexyl)phosphonium dicyanamide
298.15,101.325,0.418 ± 0.022,tetradecyl(trihexyl)phosphonium dicyanamide
303.15,101.325,0.313 ± 0.016,tetradecyl(trihexyl)phosphonium dicyanamide
308.15,101.325,0.24 ± 0.011,tetradecyl(trihexyl)phosphonium dicyanamide
313.15,101.325,0.1868 ± 0.0085,tetradecyl(trihexyl)phosphonium dicyanamide
318.15,101.325,0.1459 ± 0.0064,tetradecyl(trihexyl)phosphonium dicyanamide
323.15,101.325,0.1162 ± 0.005,tetradecyl(trihexyl)phosphonium dicyanamide
328.15,101.325,0.0938 ± 0.0039,tetradecyl(trihexyl)phosphonium dicyanamide
333.15,101.325,0.0761 ± 0.0031,tetradecyl(trihexyl)phosphonium dicyanamide
338.15,101.325,0.0626 ± 0.0026,tetradecyl(trihexyl)phosphonium dicyanamide
343.15,101.325,0.052 ± 0.0021,tetradecyl(trihexyl)phosphonium dicyanamide
293.15,101.325,0.0981 ± 0.0041,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
298.15,101.325,0.0769 ± 0.0032,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
303.15,101.325,0.0615 ± 0.0025,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
308.15,101.325,0.0499 ± 0.002,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
313.15,101.325,0.0412 ± 0.0017,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
318.15,101.325,0.0343 ± 0.0014,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
323.15,101.325,0.029 ± 0.0012,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
328.15,101.325,0.0247 ± 0.001,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
333.15,101.325,0.02123 ± 0.00086,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
338.15,101.325,0.01842 ± 0.00075,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
343.15,101.325,0.01612 ± 0.00065,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
293.15,101.325,0.0852 ± 0.0019,1-ethyl-3-methylimidazolium methylsulfate
298.15,101.325,0.0671 ± 0.0014,1-ethyl-3-methylimidazolium methylsulfate
303.15,101.325,0.0544 ± 0.0011,1-ethyl-3-methylimidazolium methylsulfate
308.15,101.325,0.04468 ± 0.00094,1-ethyl-3-methylimidazolium methylsulfate
313.15,101.325,0.0371 ± 0.00078,1-ethyl-3-methylimidazolium methylsulfate
318.15,101.325,0.03127 ± 0.00066,1-ethyl-3-methylimidazolium methylsulfate
323.15,101.325,0.02681 ± 0.00056,1-ethyl-3-methylimidazolium methylsulfate
328.15,101.325,0.02274 ± 0.00048,1-ethyl-3-methylimidazolium methylsulfate
333.15,101.325,0.01971 ± 0.00041,1-ethyl-3-methylimidazolium methylsulfate
338.15,101.325,0.01725 ± 0.00036,1-ethyl-3-methylimidazolium methylsulfate
343.15,101.325,0.01516 ± 0.00032,1-ethyl-3-methylimidazolium methylsulfate
293.15,101.325,0.048 ± 0.0005,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
298.15,101.325,0.03898 ± 0.00042,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
303.15,101.325,0.03218 ± 0.00034,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
308.15,101.325,0.02694 ± 0.00027,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
313.15,101.325,0.02284 ± 0.00022,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
318.15,101.325,0.01957 ± 0.00019,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
323.15,101.325,0.01693 ± 0.00016,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
328.15,101.325,0.01456 ± 0.00014,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
333.15,101.325,0.01283 ± 0.00012,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
338.15,101.325,0.01138 ± 0.0001,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
343.15,101.325,0.01014 ± 9e-05,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide
293.15,101.325,0.0684 ± 0.0008,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
298.15,101.325,0.0538 ± 0.0006,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
303.15,101.325,0.04315 ± 0.00049,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
308.15,101.325,0.03522 ± 0.00039,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
313.15,101.325,0.02871 ± 0.00031,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
318.15,101.325,0.02404 ± 0.00024,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
323.15,101.325,0.02044 ± 0.0002,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
328.15,101.325,0.01755 ± 0.00017,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
333.15,101.325,0.01519 ± 0.00015,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
338.15,101.325,0.013 ± 0.00012,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
343.15,101.325,0.01147 ± 0.00011,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
293.15,101.325,0.0605 ± 0.0011,1-hexyl-3-methylimidazolium dicyanamide
298.15,101.325,0.0479 ± 0.0009,1-hexyl-3-methylimidazolium dicyanamide
303.15,101.325,0.03859 ± 0.00069,1-hexyl-3-methylimidazolium dicyanamide
308.15,101.325,0.03158 ± 0.00056,1-hexyl-3-methylimidazolium dicyanamide
313.15,101.325,0.0261 ± 0.00046,1-hexyl-3-methylimidazolium dicyanamide
318.15,101.325,0.02198 ± 0.00038,1-hexyl-3-methylimidazolium dicyanamide
323.15,101.325,0.01872 ± 0.00032,1-hexyl-3-methylimidazolium dicyanamide
328.15,101.325,0.01611 ± 0.00027,1-hexyl-3-methylimidazolium dicyanamide
333.15,101.325,0.01399 ± 0.00024,1-hexyl-3-methylimidazolium dicyanamide
338.15,101.325,0.01227 ± 0.00021,1-hexyl-3-methylimidazolium dicyanamide
343.15,101.325,0.01084 ± 0.00018,1-hexyl-3-methylimidazolium dicyanamide
293.15,101.325,0.03679 ± 0.0005,1-butyl-3-methylimidazolium dicyanamide
298.15,101.325,0.03005 ± 0.00041,1-butyl-3-methylimidazolium dicyanamide
303.15,101.325,0.02494 ± 0.00034,1-butyl-3-methylimidazolium dicyanamide
308.15,101.325,0.02087 ± 0.00028,1-butyl-3-methylimidazolium dicyanamide
313.15,101.325,0.01777 ± 0.00023,1-butyl-3-methylimidazolium dicyanamide
318.15,101.325,0.01528 ± 0.0002,1-butyl-3-methylimidazolium dicyanamide
323.15,101.325,0.0133 ± 0.00017,1-butyl-3-methylimidazolium dicyanamide
328.15,101.325,0.01158 ± 0.00015,1-butyl-3-methylimidazolium dicyanamide
333.15,101.325,0.01023 ± 0.00013,1-butyl-3-methylimidazolium dicyanamide
338.15,101.325,0.00909 ± 0.00011,1-butyl-3-methylimidazolium dicyanamide
343.15,101.325,0.00813 ± 0.0001,1-butyl-3-methylimidazolium dicyanamide
293.15,101.325,0.1151 ± 0.0024,1-butyl-3-methylimidazolium trifluoromethanesulfonate
298.15,101.325,0.0897 ± 0.0015,1-butyl-3-methylimidazolium trifluoromethanesulfonate
303.15,101.325,0.0701 ± 0.0009,1-butyl-3-methylimidazolium trifluoromethanesulfonate
308.15,101.325,0.0564 ± 0.0006,1-butyl-3-methylimidazolium trifluoromethanesulfonate
313.15,101.325,0.046 ± 0.0005,1-butyl-3-methylimidazolium trifluoromethanesulfonate
318.15,101.325,0.03809 ± 0.0004,1-butyl-3-methylimidazolium trifluoromethanesulfonate
323.15,101.325,0.03189 ± 0.00032,1-butyl-3-methylimidazolium trifluoromethanesulfonate
328.15,101.325,0.02696 ± 0.00027,1-butyl-3-methylimidazolium trifluoromethanesulfonate
333.15,101.325,0.02304 ± 0.00022,1-butyl-3-methylimidazolium trifluoromethanesulfonate
338.15,101.325,0.01985 ± 0.00019,1-butyl-3-methylimidazolium trifluoromethanesulfonate
343.15,101.325,0.01726 ± 0.00017,1-butyl-3-methylimidazolium trifluoromethanesulfonate
293.15,101.325,0.2172 ± 0.0074,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
298.15,101.325,0.1643 ± 0.0047,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
303.15,101.325,0.1265 ± 0.003,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
308.15,101.325,0.0992 ± 0.0019,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
313.15,101.325,0.0783 ± 0.0011,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
318.15,101.325,0.0632 ± 0.0007,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
323.15,101.325,0.0519 ± 0.0005,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
328.15,101.325,0.04339 ± 0.00045,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
333.15,101.325,0.03573 ± 0.00037,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
338.15,101.325,0.03039 ± 0.00029,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
343.15,101.325,0.0261 ± 0.00026,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate
293.15,101.325,0.0971 ± 0.0017,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
298.15,101.325,0.0759 ± 0.0011,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
303.15,101.325,0.0606 ± 0.0007,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
308.15,101.325,0.0492 ± 0.0005,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
313.15,101.325,0.04016 ± 0.00043,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
318.15,101.325,0.03347 ± 0.00034,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
323.15,101.325,0.02826 ± 0.00028,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
328.15,101.325,0.02411 ± 0.00023,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
333.15,101.325,0.02075 ± 0.0002,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
338.15,101.325,0.01777 ± 0.00017,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
343.15,101.325,0.01559 ± 0.00015,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
293.15,101.325,0.0887 ± 0.0014,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
298.15,101.325,0.0693 ± 0.0009,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
303.15,101.325,0.0552 ± 0.0006,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
308.15,101.325,0.0446 ± 0.00049,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
313.15,101.325,0.03661 ± 0.00039,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
318.15,101.325,0.03044 ± 0.00031,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
323.15,101.325,0.02562 ± 0.00026,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
328.15,101.325,0.02162 ± 0.00021,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
333.15,101.325,0.01862 ± 0.00018,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
338.15,101.325,0.0161 ± 0.00015,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
343.15,101.325,0.01404 ± 0.00013,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
293.15,101.325,0.03928 ± 0.00039,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
298.15,101.325,0.03249 ± 0.00034,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
303.15,101.325,0.02688 ± 0.00028,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
308.15,101.325,0.02284 ± 0.00022,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
313.15,101.325,0.01963 ± 0.00019,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
318.15,101.325,0.01704 ± 0.00016,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
323.15,101.325,0.01492 ± 0.00014,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
328.15,101.325,0.01315 ± 0.00012,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
333.15,101.325,0.01167 ± 0.00011,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
338.15,101.325,0.01043 ± 9e-05,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
343.15,101.325,0.00937 ± 9e-05,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
293.15,101.325,0.0842 ± 0.0013,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
298.15,101.325,0.0653 ± 0.0008,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
303.15,101.325,0.0512 ± 0.0005,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
308.15,101.325,0.04141 ± 0.00046,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
313.15,101.325,0.03401 ± 0.00036,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
318.15,101.325,0.02831 ± 0.00029,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
323.15,101.325,0.02387 ± 0.00024,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
328.15,101.325,0.02033 ± 0.0002,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
333.15,101.325,0.01749 ± 0.00017,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
338.15,101.325,0.01519 ± 0.00014,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
343.15,101.325,0.01331 ± 0.00013,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
293.15,101.325,0.28 ± 0.023,1-hexyl-3-methylimidazolium tetrafluoroborate
298.15,101.325,0.206 ± 0.017,1-hexyl-3-methylimidazolium tetrafluoroborate
303.15,101.325,0.155 ± 0.013,1-hexyl-3-methylimidazolium tetrafluoroborate
308.15,101.325,0.1187 ± 0.0097,1-hexyl-3-methylimidazolium tetrafluoroborate
313.15,101.325,0.0926 ± 0.0075,1-hexyl-3-methylimidazolium tetrafluoroborate
318.15,101.325,0.0734 ± 0.0059,1-hexyl-3-methylimidazolium tetrafluoroborate
323.15,101.325,0.059 ± 0.0048,1-hexyl-3-methylimidazolium tetrafluoroborate
328.15,101.325,0.0482 ± 0.0039,1-hexyl-3-methylimidazolium tetrafluoroborate
333.15,101.325,0.0397 ± 0.0032,1-hexyl-3-methylimidazolium tetrafluoroborate
338.15,101.325,0.0332 ± 0.0027,1-hexyl-3-methylimidazolium tetrafluoroborate
343.15,101.325,0.028 ± 0.0023,1-hexyl-3-methylimidazolium tetrafluoroborate
293.15,101.325,0.0954 ± 0.0077,1-propyl-3-methylimidazolium tetrafluoroborate
298.15,101.325,0.074 ± 0.006,1-propyl-3-methylimidazolium tetrafluoroborate
303.15,101.325,0.0586 ± 0.0047,1-propyl-3-methylimidazolium tetrafluoroborate
308.15,101.325,0.0472 ± 0.0038,1-propyl-3-methylimidazolium tetrafluoroborate
313.15,101.325,0.0386 ± 0.0031,1-propyl-3-methylimidazolium tetrafluoroborate
318.15,101.325,0.032 ± 0.0026,1-propyl-3-methylimidazolium tetrafluoroborate
323.15,101.325,0.0268 ± 0.0022,1-propyl-3-methylimidazolium tetrafluoroborate
328.15,101.325,0.0228 ± 0.0018,1-propyl-3-methylimidazolium tetrafluoroborate
333.15,101.325,0.0195 ± 0.0016,1-propyl-3-methylimidazolium tetrafluoroborate
338.15,101.325,0.0169 ± 0.0014,1-propyl-3-methylimidazolium tetrafluoroborate
343.15,101.325,0.0148 ± 0.0012,1-propyl-3-methylimidazolium tetrafluoroborate
293.15,101.325,0.0455 ± 0.0037,1-ethyl-3-methylimidazolium tetrafluoroborate
298.15,101.325,0.0375 ± 0.003,1-ethyl-3-methylimidazolium tetrafluoroborate
303.15,101.325,0.0313 ± 0.0025,1-ethyl-3-methylimidazolium tetrafluoroborate
308.15,101.325,0.0265 ± 0.0021,1-ethyl-3-methylimidazolium tetrafluoroborate
313.15,101.325,0.0226 ± 0.0018,1-ethyl-3-methylimidazolium tetrafluoroborate
318.15,101.325,0.0195 ± 0.0016,1-ethyl-3-methylimidazolium tetrafluoroborate
323.15,101.325,0.017 ± 0.0014,1-ethyl-3-methylimidazolium tetrafluoroborate
328.15,101.325,0.0149 ± 0.0012,1-ethyl-3-methylimidazolium tetrafluoroborate
333.15,101.325,0.0132 ± 0.0011,1-ethyl-3-methylimidazolium tetrafluoroborate
338.15,101.325,0.01176 ± 0.00094,1-ethyl-3-methylimidazolium tetrafluoroborate
343.15,101.325,0.01054 ± 0.00085,1-ethyl-3-methylimidazolium tetrafluoroborate
293.15,100,0.141 ± 0.011,1-butyl-3-methylimidazolium tetrafluoroborate
298.15,100,0.1075 ± 0.0087,1-butyl-3-methylimidazolium tetrafluoroborate
303.15,100,0.0835 ± 0.0067,1-butyl-3-methylimidazolium tetrafluoroborate
308.15,100,0.066 ± 0.0053,1-butyl-3-methylimidazolium tetrafluoroborate
313.15,100,0.053 ± 0.0043,1-butyl-3-methylimidazolium tetrafluoroborate
318.15,100,0.0432 ± 0.0035,1-butyl-3-methylimidazolium tetrafluoroborate
323.15,100,0.0357 ± 0.0029,1-butyl-3-methylimidazolium tetrafluoroborate
328.15,100,0.0299 ± 0.0024,1-butyl-3-methylimidazolium tetrafluoroborate
333.15,100,0.0253 ± 0.002,1-butyl-3-methylimidazolium tetrafluoroborate
338.15,100,0.0216 ± 0.0017,1-butyl-3-methylimidazolium tetrafluoroborate
343.15,100,0.0186 ± 0.0015,1-butyl-3-methylimidazolium tetrafluoroborate
293.15,100,0.229 ± 0.019,1-butylpyridinium tetrafluoroborate
298.15,100,0.167 ± 0.014,1-butylpyridinium tetrafluoroborate
303.15,100,0.124 ± 0.01,1-butylpyridinium tetrafluoroborate
308.15,100,0.095 ± 0.0076,1-butylpyridinium tetrafluoroborate
313.15,100,0.0739 ± 0.0059,1-butylpyridinium tetrafluoroborate
318.15,100,0.0586 ± 0.0047,1-butylpyridinium tetrafluoroborate
323.15,100,0.0473 ± 0.0038,1-butylpyridinium tetrafluoroborate
328.15,100,0.0387 ± 0.0031,1-butylpyridinium tetrafluoroborate
333.15,100,0.0321 ± 0.0026,1-butylpyridinium tetrafluoroborate
338.15,100,0.027 ± 0.0022,1-butylpyridinium tetrafluoroborate
343.15,100,0.023 ± 0.0018,1-butylpyridinium tetrafluoroborate
293.15,100,0.154 ± 0.013,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
298.15,100,0.1151 ± 0.0093,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
303.15,100,0.088 ± 0.0071,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
308.15,100,0.0686 ± 0.0055,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
313.15,100,0.0548 ± 0.0044,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
318.15,100,0.0444 ± 0.0036,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
323.15,100,0.0365 ± 0.0029,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
328.15,100,0.0305 ± 0.0024,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
333.15,100,0.0257 ± 0.0021,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
338.15,100,0.022 ± 0.0018,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
343.15,100,0.019 ± 0.0015,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate
313,101.325,0.098 ± 0.005,1-tetradecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
