,NAME_CAT,SMILE_cation,NAME_ANI,SMILE_anion,T,P,Viscosity,Reference
410,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],278.15,101.325,0.0782,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
411,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],283.15,101.325,0.05807,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
412,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],288.15,101.325,0.04442,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
413,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],293.15,101.325,0.03483,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
414,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],298.15,101.325,0.02791,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
415,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],303.15,101.325,0.02278,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
416,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],308.15,101.325,0.01892,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
417,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],313.15,101.325,0.01593,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
418,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],318.15,101.325,0.0136,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
419,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],323.15,101.325,0.01174,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
420,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],328.15,101.325,0.01024,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
421,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],333.15,101.325,0.00901,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
422,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],338.15,101.325,0.00799,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
423,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],343.15,101.325,0.007138,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
424,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],348.15,101.325,0.00642,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
425,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],353.15,101.325,0.005809,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
426,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],358.15,101.325,0.005285,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
427,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,tricyanomethane,C(=C(C#N)C#N)=[N-],363.15,101.325,0.004833,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
428,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],293.15,101,0.01662,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
429,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],298.15,101,0.01419,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
430,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],303.15,101,0.01218,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
431,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],308.15,101,0.01058,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
432,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],313.15,101,0.00902,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
433,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],318.15,101,0.0082,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
434,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],323.15,101,0.00731,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
435,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],328.15,101,0.00656,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
436,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],333.15,101,0.00572,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
437,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],338.15,101,0.00538,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
438,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],343.15,101,0.00538,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
439,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],348.15,101,0.00538,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
440,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,tricyanomethanide,C(=C(C#N)C#N)=[N-],353.15,101,0.00538,"Gouveia, A.; Tome, L.; Marrucho, I. (2016) J. Chem. Eng. Data 61(1), 83-93."
441,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],298.15,101.325,0.0529,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
442,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],303.15,101.325,0.0423,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
443,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],308.15,101.325,0.0339,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
444,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],313.15,101.325,0.0279,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
445,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],318.15,101.325,0.0233,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
446,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],323.15,101.325,0.0196,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
447,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],328.15,101.325,0.0167,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
448,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],333.15,101.325,0.0144,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
449,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],338.15,101.325,0.0125,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
450,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],343.15,101.325,0.0109,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
451,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoroacetate,C(=O)(C(F)(F)F)[O-],348.15,101.325,0.0096,"Li, W.; Zhang, Z.; Han, B.; Hu, S.; Xie, Y.; Yang, G. (2007) J. Phys. Chem. B 111, 6452-6456."
452,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],293.15,101.325,0.1151,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
453,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],298.15,101.325,0.0897,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
454,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],303.15,101.325,0.0701,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
455,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],308.15,101.325,0.0564,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
456,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],313.15,101.325,0.046,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
457,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],318.15,101.325,0.03809,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
458,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],323.15,101.325,0.03189,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
459,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],328.15,101.325,0.02696,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
460,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],333.15,101.325,0.02304,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
461,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],338.15,101.325,0.01985,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
462,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],343.15,101.325,0.01726,"Seoane, R. G.; Corderi, S.; Gomez, E.; Calvar, N.; Gonzalez, E. J.; Macedo, E. A.; Dominguez, A. (2012) Ind. Eng. Chem. Res. 51, 2492-2504."
463,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],278.15,101.325,0.0998,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
464,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],283.15,101.325,0.0789,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
465,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],288.15,101.325,0.06351,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
466,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],293.15,101.325,0.05187,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
467,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],298.15,101.325,0.04294,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
468,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],303.15,101.325,0.03598,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
469,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],308.15,101.325,0.03048,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
470,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],313.15,101.325,0.02609,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
471,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],318.15,101.325,0.02253,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
472,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],323.15,101.325,0.01962,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
473,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],328.15,101.325,0.01721,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
474,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],333.15,101.325,0.01521,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
475,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],338.15,101.325,0.01352,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
476,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],343.15,101.325,0.0121,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
477,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],348.15,101.325,0.01089,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
478,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],353.15,101.325,0.00984,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
479,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],358.15,101.325,0.008948,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
480,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,trifluoromethanesulfonate,C(F)(F)(F)S(=O)(=O)[O-],363.15,101.325,0.008169,"Freire, M. G.; Teles, A. R. R.; Rocha, M. A. A.; Schroder, B.; Neves, C. M. S. S.; Carvalho, P. J.; Evtuguin, D. V.; Santos, L. M. N. B. F.; Coutinho, J. A. P. (2011) J. Chem. Eng. Data 56(12), 4813-4822."
481,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,283.15,101.325,0.436,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
482,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,288.15,101.325,0.298,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
483,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,293.15,101.325,0.211,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
484,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,298.15,101.325,0.1541,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
485,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,303.15,101.325,0.1155,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
