name,smiles,steiger,Marsili Partial Charges,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,RingCount,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Topliss fragments
iodide,[I-],777.0,777.0,0.0,0.0,0.0,0.73,1.73,0.09986301369863017,2.209452054794521,0.0,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,2.5354627641855494,0.0,0.0,0.0,0.0,-2.9960000000000004,0.0,126.904,1.0,126.904,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,24.51227017653757,23.976640125262062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.976640125262062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.976640125262062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.976640125262062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0
tricyanomethane,C(#N)[C-](C#N)C#N,777.0,777.0,3.817887676392501,129.56039118082262,34.3994618804395,-1.66,5.34,2.5704147465437788,1.2616589861751153,5.698670612749268,3.346065214951232,3.3416407864998736,1.4208203932499368,0.7104101966249684,0.3354101966249685,0.075,3.3416407864998736,1.4208203932499368,0.7104101966249684,0.3354101966249685,0.075,0.13163,20.082,90.065,7.0,90.065,0.0,3.0,3.0,0.0,3.0,0.0,32.0,0.0,71.37,41.01181641542553,0.0,0.0,15.78567466421546,0.0,0.0,24.125569984538213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78567466421546,0.0,0.0,0.0,0.0,5.917906046161393,0.0,18.20766393837682,0.0,0.0,0.0,0.0,39.91124464875368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,18.20766393837682,0.0,0.0,0.0,15.78567466421546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16666666666667,0.0,777.0
thiocyanate,C(#N)[S-],777.0,777.0,2.4755342055275564,26.264662506490406,2.754887502163468,-0.29000000000000004,2.7100000000000004,1.71,1.7099999999999995,2.7071067811865475,1.4142135623730951,1.3554618859638212,0.4277309429819105,0.09128709291752768,0.0,0.0,2.171958466891547,0.8359792334457734,0.27386127875258304,0.0,0.0,0.01438,12.978,58.085,3.0,58.085,0.0,1.0,2.0,0.0,2.0,0.0,16.0,0.0,23.79,24.28689737269999,12.628789148012993,0.0,5.2618915547384875,0.0,0.0,5.401253296613055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2618915547384875,0.0,0.0,0.0,0.0,0.0,0.0,5.401253296613055,12.628789148012993,0.0,0.0,12.628789148012993,10.66314485135154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.401253296613055,0.0,0.0,12.628789148012993,5.2618915547384875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467592592592592,3.6990740740740735,777.0
acetate,CC(=O)[O-],777.0,777.0,2.8030394876740514,27.019550008653873,3.2451124978365318,-0.53,3.47,0.8748582995951415,1.1560092559629749,3.5773502691896257,1.7320508075688772,2.3164965809277263,0.9082482904638632,0.4915816237971965,0.0,0.0,2.3164965809277263,0.9082482904638632,0.4915816237971965,0.0,0.0,-1.2438,10.681,59.044,4.0,56.02,0.0,2.0,2.0,0.0,2.0,0.0,24.0,0.0,40.13,24.059948994465927,9.901064578912528,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.0,777.0
decanoate,CCCCCCCCCC(=O)[O-],777.0,777.0,2.8613873394405602,110.40620687739315,402.8484647807608,-0.53,11.47,8.565510983763133,9.47,9.234204518682008,5.770055610029662,7.973350830420108,4.968908462243683,3.2433288114877885,1.9844542311218416,1.2264443484839536,7.973350830420108,4.968908462243683,3.2433288114877885,1.9844542311218416,1.2264443484839536,1.877,47.61700000000002,171.26,12.0,152.10799999999998,0.0,2.0,2.0,0.0,2.0,8.0,72.0,0.0,40.13,74.97948590963883,9.901064578912528,0.0,0.0,0.0,0.0,45.448666937246685,12.841643245852019,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,58.290310183098704,0.0,0.0,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,0.0,58.290310183098704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,6.4208216229260096,0.0,12.841643245852019,32.10410811463005,0.0,0.0,6.923737199690624,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.666666666666664,0.0,777.0
chloride,[Cl-],777.0,777.0,0.0,0.0,0.0,0.29,1.2900000000000005,1.7382758620689658,10.083103448275862,0.0,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,1.1338934190276817,0.0,0.0,0.0,0.0,-2.9960000000000004,0.0,35.453,1.0,35.453,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,13.521571012453132,12.407033161179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0
bromide,[Br-],777.0,777.0,0.0,0.0,0.0,0.48,1.48,0.5633333333333334,4.8133333333333335,0.0,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,1.9639610121239317,0.0,0.0,0.0,0.0,-2.9960000000000004,0.0,79.904,1.0,79.904,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,17.881179872351204,16.981450852126287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.981450852126287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.981450852126287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.981450852126287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0
"bis(2,4,4-trimethylpentyl)phosphinate",CC(CC(C)(C)C)CP(=O)(CC(C)CC(C)(C)C)[O-],777.0,777.0,4.359263596918719,281.69107274677424,3058.2147285165306,0.19,19.19,6.763855184521091,11.69644165224817,15.483127663125444,8.201907262607799,14.246837839553127,7.492404385125039,8.91960061323299,3.1013568446146698,3.2441393025596827,15.141265030553043,9.487612192532609,11.278977709561794,5.460733940943482,5.550877357326988,4.7694000000000045,83.81250000000007,289.42,19.0,255.14799999999997,0.0,2.0,2.0,0.0,3.0,6.0,116.0,0.0,40.13,120.3838866541953,9.458459887683805,0.0,0.0,0.0,0.0,55.38989759752498,47.831256331904214,7.368827530443599,0.0,0.0,0.0,0.0,0.0,0.0,9.458459887683805,0.0,0.0,22.66579303111635,68.231540843377,12.323820054935842,0.0,0.0,0.0,7.368827530443599,4.893411602752474,12.323820054935842,4.565048284931329,22.66579303111635,68.231540843377,0.0,0.0,0.0,0.0,0.0,0.0,7.368827530443599,7.368827530443599,22.66579303111635,12.323820054935842,12.841643245852019,0.0,0.0,0.0,55.38989759752498,0.0,9.458459887683805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.250856009070294,29.721366213151928,0.0,777.0
tricyanomethanide,C(=C(C#N)C#N)=[N-],777.0,777.0,4.352475836444139,167.96089692220846,34.3994618804395,-1.5699999999999998,5.43,2.6557336343115123,1.3329345372460493,5.698670612749268,3.346065214951232,3.3416407864998736,1.4208203932499368,0.7104101966249684,0.3354101966249685,0.075,3.3416407864998736,1.4208203932499368,0.7104101966249684,0.3354101966249685,0.075,0.19906,23.105000000000004,90.06500000000003,7.0,90.06500000000003,0.0,3.0,2.0,0.0,3.0,0.0,32.0,0.0,69.88,40.61498470103734,5.409283605791521,0.0,5.86979906344319,10.523783109476973,0.0,0.0,0.0,0.0,0.0,17.711547155653815,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,0.0,0.0,10.98238813586079,0.0,12.138442625584547,5.86979906344319,0.0,5.86979906344319,0.0,22.662225735061522,0.0,5.5731045300692665,0.0,5.409283605791521,0.0,0.0,0.0,0.0,5.5731045300692665,0.0,0.0,0.0,18.008241689027738,0.0,0.0,0.0,15.933066715268495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666664,0.0,777.0
"1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,777.0,777.0,5.284512595565851,384.73280282552736,484.0282471077866,-0.56,14.44,3.4820710327037574,3.2013717107945334,12.707106781186548,6.207106781186547,6.164490176338497,2.573956747828322,1.916149757364012,0.7812358639519638,0.21369778673036371,7.797483338193951,5.454083405429602,5.338520010449137,3.5212179306960687,1.9232800805732733,1.0593,33.3086,280.147,15.0,280.147,0.0,5.0,4.0,0.0,13.0,2.0,92.0,0.0,82.38,79.16881952822177,4.127401124897844,0.0,16.835593968657875,26.34249028604892,0.0,0.0,0.0,0.0,0.0,0.0,20.046582306815168,0.0,0.0,11.01666100252851,43.178084254706796,0.0,0.0,0.0,11.01666100252851,0.0,4.127401124897844,0.0,0.0,20.046582306815168,0.0,27.852254971186387,20.046582306815168,0.0,0.0,0.0,0.0,4.127401124897844,0.0,26.34249028604892,0.0,0.0,31.063243309343683,0.0,0.0,4.127401124897844,0.0,0.0,0.0,0.0,0.0,43.178084254706796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1825,-12.406111111111114,-13.443055555555553,777.0
bis(trifluoromethanesulfonyl)imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,777.0,777.0,5.284512595565851,384.73280282552736,484.0282471077866,-0.56,14.44,3.4820710327037574,3.2013717107945334,12.707106781186548,6.207106781186547,6.164490176338497,2.573956747828322,1.916149757364012,0.7812358639519638,0.21369778673036371,7.797483338193951,5.454083405429602,5.338520010449137,3.5212179306960687,1.9232800805732733,1.0593,33.3086,280.147,15.0,280.147,0.0,5.0,4.0,0.0,13.0,2.0,92.0,0.0,82.38,79.16881952822177,4.127401124897844,0.0,16.835593968657875,26.34249028604892,0.0,0.0,0.0,0.0,0.0,0.0,20.046582306815168,0.0,0.0,11.01666100252851,43.178084254706796,0.0,0.0,0.0,11.01666100252851,0.0,4.127401124897844,0.0,0.0,20.046582306815168,0.0,27.852254971186387,20.046582306815168,0.0,0.0,0.0,0.0,4.127401124897844,0.0,26.34249028604892,0.0,0.0,31.063243309343683,0.0,0.0,4.127401124897844,0.0,0.0,0.0,0.0,0.0,43.178084254706796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1825,-12.406111111111114,-13.443055555555553,777.0
dimethylphosphate,COP(=O)([O-])OC,777.0,777.0,3.6053786279899085,81.69058447171099,26.83874054126983,0.11,7.11,2.425723536271459,2.7646644844517185,5.914213562373097,3.121320343559643,4.080206757355411,1.5467933242679477,0.8123619671700687,0.4472135954999579,0.07453559924999299,4.9746339483553275,3.007386810948391,2.4370859015102067,1.341640786499874,0.22360679774997905,-0.2524000000000002,21.62449999999999,125.03999999999998,7.0,118.99199999999998,0.0,4.0,4.0,0.0,5.0,2.0,44.0,0.0,58.59,41.67512802791101,13.940905926176109,4.565048284931329,0.0,0.0,0.0,0.0,0.0,14.219595082555067,0.0,0.0,0.0,0.0,7.82269712313217,0.0,18.505954211107444,0.0,0.0,0.0,0.0,14.219595082555067,0.0,0.0,0.0,7.82269712313217,4.893411602752474,14.219595082555067,13.612542608354964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82269712313217,7.82269712313217,0.0,0.0,14.219595082555067,0.0,0.0,0.0,9.047494323423637,0.0,9.458459887683805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.680555555555557,8.125,0.0,777.0
pentanoate,CCCCC(=O)[O-],777.0,777.0,2.8219389370591843,59.10049400592804,29.01955000865388,-0.53,6.47,3.6528153564899446,5.47,5.698670612749268,3.270055610029662,4.437816924487368,2.468908462243684,1.47556185852142,0.7344542311218419,0.3211142625940433,4.437816924487368,2.468908462243684,1.47556185852142,0.7344542311218419,0.3211142625940433,-0.07350000000000012,24.53199999999999,101.125,7.0,92.05299999999998,0.0,2.0,2.0,0.0,2.0,3.0,42.0,0.0,40.13,43.15477533765576,9.901064578912528,0.0,0.0,0.0,0.0,13.344558822616634,12.841643245852019,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,26.186202068468646,0.0,0.0,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,0.0,26.186202068468646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,6.4208216229260096,0.0,12.841643245852019,0.0,0.0,6.923737199690624,0.0,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16666666666667,0.0,777.0
butanoate,CCCC(=O)[O-],777.0,777.0,2.8312571099313653,49.50977500432693,14.834466856136649,-0.53,5.469999999999999,2.6937136465324376,3.47,4.99156383156272,2.770055610029662,3.730710143300821,1.9689084622436843,1.122008467928146,0.4541241452319314,0.20412414523193148,3.730710143300821,1.9689084622436843,1.122008467928146,0.4541241452319314,0.20412414523193148,-0.4636,19.915,87.09799999999998,6.0,80.04199999999999,0.0,2.0,2.0,0.0,2.0,2.0,36.0,0.0,40.13,36.78983322325915,9.901064578912528,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,19.765380445542647,0.0,0.0,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,0.0,19.765380445542647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,6.4208216229260096,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666664,0.0,777.0
propionate,CCC(=O)[O-],777.0,777.0,2.847378923087672,40.157721881079794,9.65148445440323,-0.53,4.469999999999999,1.7581844380403455,3.469999999999999,4.284457050376173,2.270055610029662,3.0236033621142737,1.4689084622436843,0.7255618585214201,0.2886751345948129,0.0,3.0236033621142737,1.4689084622436843,0.7255618585214201,0.2886751345948129,0.0,-0.8537000000000001,15.298000000000002,73.071,5.0,68.031,0.0,2.0,2.0,0.0,2.0,1.0,30.0,0.0,40.13,30.42489110886254,9.901064578912528,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.166666666666668,0.0,777.0
formate,C(=O)[O-],777.0,777.0,2.1874960973678963,10.264662506490405,2.754887502163468,-0.53,2.4699999999999998,1.4699999999999982,1.4700000000000009,2.7071067811865475,1.4142135623730951,1.393846850117352,0.4714045207910318,0.09622504486493766,0.0,0.0,1.393846850117352,0.4714045207910318,0.09622504486493766,0.0,0.0,-1.6339,6.064,45.016999999999996,3.0,44.00899999999999,0.0,2.0,2.0,0.0,2.0,0.0,18.0,0.0,40.13,17.695006880069332,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,6.472220864716464,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472220864716464,5.106527394840706,6.472220864716464,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472220864716464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,777.0
diethylphosphate,CCOP(=O)([O-])OCC,777.0,777.0,3.5768662254071426,103.13526283059372,64.0524865010122,0.11,9.11,4.011046940626403,4.603218249075215,7.328427124746192,4.121320343559643,5.494420319728504,2.721860574902942,1.2827627544367448,0.5744266557639992,0.35349556564183443,6.3888475107284215,4.1824540615833845,2.693587724930984,1.7232799672919974,1.0604866969255036,0.5277999999999999,30.858499999999985,153.09399999999997,9.0,143.01399999999995,0.0,4.0,4.0,0.0,5.0,4.0,56.0,0.0,58.59,54.405012256704225,13.940905926176109,4.565048284931329,0.0,0.0,0.0,0.0,13.847474399381248,0.0,13.213763929025836,0.0,0.0,0.0,7.82269712313217,0.0,18.505954211107444,0.0,0.0,0.0,13.847474399381248,13.213763929025836,0.0,0.0,0.0,7.82269712313217,4.893411602752474,13.213763929025836,13.612542608354964,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,7.82269712313217,7.82269712313217,13.213763929025836,0.0,0.0,0.0,13.847474399381248,0.0,9.047494323423637,0.0,9.458459887683805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.908888888888892,9.896666666666668,0.0,777.0
p-toluenesulfonate,Cc1ccc(cc1)S(=O)(=O)[O-],777.0,777.0,3.2015159310664942,336.45336504349564,230.73472009676777,-0.8700000000000001,8.228716683119444,2.6361736376824947,2.0275519063904848,8.483127663125442,4.999018565639892,5.9423942386139545,3.025491350277849,2.2671766748170743,1.3096580775425175,0.7049359159182972,6.7588908195416835,4.433739640741713,3.6468294860719688,2.159173873708053,1.1743520127395848,0.89912,39.142200000000024,171.19699999999997,11.0,164.14099999999996,0.0,3.0,3.0,0.0,4.0,1.0,60.0,1.0,57.2,65.42498124393418,4.552749873690363,0.0,8.417796984328938,0.0,0.0,17.696185628620213,19.056471336613843,0.0,4.895483475517776,10.118126859033556,0.0,0.0,0.0,0.0,12.970546858019302,0.0,0.0,0.0,11.819220675208399,0.0,29.828919765543443,0.0,0.0,10.118126859033556,0.0,12.970546858019302,10.118126859033556,6.923737199690624,5.563451491696997,29.160951749364212,0.0,0.0,0.0,0.0,0.0,0.0,10.118126859033556,4.895483475517776,0.0,5.563451491696997,12.13273413692322,12.13273413692322,6.923737199690624,0.0,0.0,12.970546858019302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.16584467120181,8.35373866213152,-4.2695833333333315,777.0
perchlorate,[O-]Cl(=O)(=O)=O,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,0.12999999999999995,5.13,1.0767571832695086,1108.721715976332,4.5,2.0,2.01095763486468,0.6172133998483676,0.3779644730092272,0.0,0.0,2.766886580883134,1.8516401995451035,1.133893419027682,0.0,0.0,-4.756,0.0,99.449,5.0,99.449,0.0,4.0,4.0,0.0,5.0,0.0,32.0,0.0,92.24,30.011902189189602,0.0,0.0,18.635977669831867,0.0,10.243140297952527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8791179677844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.635977669831867,0.0,0.0,10.243140297952527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.243140297952527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.635977669831867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97222222222222,0.0,-4.9444444444444455,777.0
dicyanoazanide,C(=[N-])=NC#N,777.0,777.0,3.4596267329736445,91.95091578555932,11.245112497836532,-1.13,3.870000000000001,2.870000000000001,2.870000000000002,4.121320343559642,2.4142135623730954,2.3416407864998736,0.8944271909999159,0.3118033988749895,0.1,0.02236067977499789,2.3416407864998736,0.8944271909999159,0.3118033988749895,0.1,0.02236067977499789,0.21078000000000005,16.407,66.043,5.0,66.043,0.0,3.0,2.0,0.0,3.0,0.0,24.0,0.0,58.45,29.07744630881979,10.401688338427194,0.0,0.0,5.2618915547384875,6.008379536144625,0.0,0.0,0.0,6.193156095778839,0.0,0.0,0.0,0.0,0.0,0.0,5.2618915547384875,0.0,4.992404732635669,0.0,0.0,5.409283605791521,0.0,6.193156095778839,6.008379536144625,0.0,6.008379536144625,0.0,11.455047650517326,0.0,4.992404732635669,0.0,5.409283605791521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.201535631923466,0.0,0.0,4.992404732635669,10.671175160530009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,777.0
cyanocyanamide,C(#N)[N-]C#N,777.0,777.0,2.8572716834371317,70.04663563528787,11.245112497836532,-1.22,3.78,2.780000000000001,2.7800000000000016,4.121320343559642,2.4142135623730954,2.3416407864998736,0.8944271909999159,0.3118033988749895,0.1,0.02236067977499789,2.3416407864998736,0.8944271909999159,0.3118033988749895,0.1,0.02236067977499789,0.32226,14.585,66.043,5.0,66.043,0.0,3.0,2.0,0.0,3.0,0.0,24.0,0.0,61.68,29.439214688771628,10.523783109476973,5.316788604006331,0.0,0.0,0.0,0.0,0.0,12.386312191557678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,0.0,0.0,5.316788604006331,0.0,12.386312191557678,0.0,0.0,0.0,0.0,22.91009530103465,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.386312191557678,0.0,0.0,5.316788604006331,10.523783109476973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,777.0
oleate,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],777.0,777.0,3.066157800884338,233.57272136052183,22676.463752160347,-0.79,19.210000000000004,16.264914881933006,17.21,14.891058768174393,9.770055610029663,13.370692055918648,8.618738376504743,5.7062971638415405,3.642702521585705,2.3400773944630715,13.370692055918648,8.618738376504743,5.7062971638415405,3.642702521585705,2.3400773944630715,4.773800000000004,84.45900000000006,281.4599999999999,20.0,248.19599999999997,0.0,2.0,2.0,0.0,2.0,15.0,118.0,0.0,40.13,125.20941979262744,9.901064578912528,0.0,0.0,0.0,0.0,70.44235039676647,38.524929737556064,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,96.81523992065479,0.0,12.152040213667762,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,0.0,96.81523992065479,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,6.4208216229260096,0.0,19.262464868778032,64.20821622926012,0.0,0.0,19.075777413358384,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66666666666667,0.0,777.0
4-ethyloctanoate,CCCCC(CC)CCC(=O)[O-],777.0,777.0,3.453466338342537,121.00698692803579,382.47700147128563,-0.53,11.47,7.137067494977613,6.197598478027457,9.397341225498536,5.701907262607799,8.136487537236638,4.900760114821821,3.3271858219593478,2.299986098471895,1.3673604130177033,8.136487537236638,4.900760114821821,3.3271858219593478,2.299986098471895,1.3673604130177033,1.7329,47.54700000000002,171.26,12.0,152.10799999999998,0.0,2.0,2.0,0.0,2.0,7.0,72.0,0.0,40.13,74.97948590963881,9.901064578912528,0.0,0.0,0.0,0.0,39.53076089108528,18.75954929201341,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,5.917906046161393,52.37240413693729,0.0,0.0,0.0,0.0,5.9693052879518484,5.106527394840706,5.9693052879518484,4.794537184071822,5.917906046161393,52.37240413693729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,6.4208216229260096,5.917906046161393,12.841643245852019,19.262464868778032,0.0,0.0,13.847474399381248,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,777.0
4-nitroimidazolide,c1c(nc[n-]1)[N+](=O)[O-],777.0,777.0,2.9283752374267684,180.41842212960412,93.1025933890692,-1.39,4.761285930408472,1.6082679567960445,0.6505318341434577,5.983127663125441,3.804530452640311,3.8128379058068513,1.875633771006365,1.1380488169172818,0.6337368862742216,0.3201007931329225,3.8128379058068513,1.875633771006365,1.1380488169172818,0.6337368862742216,0.3201007931329225,-0.053000000000000165,24.2114,112.068,8.0,110.052,0.0,5.0,3.0,0.0,5.0,1.0,42.0,1.0,70.13,44.51318724395757,15.09829678971278,0.0,0.0,0.0,0.0,4.9839785209472085,4.923311048817671,6.196843571613075,0.0,6.3273200747645415,0.0,0.0,0.0,5.817862777835027,4.923311048817671,0.0,9.967957041894415,0.0,0.0,0.0,22.63848191514319,0.0,0.0,5.817862777835027,4.9839785209472085,9.907289569764881,0.0,10.114318268765572,0.0,12.524163646377618,0.0,0.0,0.0,5.817862777835027,0.0,0.0,4.923311048817671,5.817862777835027,0.0,12.524163646377618,0.0,0.0,0.0,9.967957041894415,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66666666666667,0.0,777.0
