name-anion,smiles-anion,steiger-anion,Marsili Partial Charges-anion,BalabanJ-anion,BertzCT-anion,Ipc-anion,HallKierAlpha-anion,Kappa1-anion,Kappa2-anion,Kappa3-anion,Chi0-anion,Chi1-anion,Chi0n-anion,Chi1n-anion,Chi2n-anion,Chi3n-anion,Chi4n-anion,Chi0v-anion,Chi1v-anion,Chi2v-anion,Chi3v-anion,Chi4v-anion,MolLogP-anion,MolMR-anion,MolWt-anion,HeavyAtomCount-anion,HeavyAtomMolWt-anion,NHOHCount-anion,NOCount-anion,NumHAcceptors-anion,NumHDonors-anion,NumHeteroatoms-anion,NumRotatableBonds-anion,NumValenceElectrons-anion,RingCount-anion,TPSA-anion,LabuteASA-anion,PEOE_VSA1-anion,PEOE_VSA2-anion,PEOE_VSA3-anion,PEOE_VSA4-anion,PEOE_VSA5-anion,PEOE_VSA6-anion,PEOE_VSA7-anion,PEOE_VSA8-anion,PEOE_VSA9-anion,PEOE_VSA10-anion,PEOE_VSA11-anion,PEOE_VSA12-anion,PEOE_VSA13-anion,PEOE_VSA14-anion,SMR_VSA1-anion,SMR_VSA2-anion,SMR_VSA3-anion,SMR_VSA4-anion,SMR_VSA5-anion,SMR_VSA6-anion,SMR_VSA7-anion,SMR_VSA8-anion,SMR_VSA9-anion,SMR_VSA10-anion,SlogP_VSA1-anion,SlogP_VSA2-anion,SlogP_VSA3-anion,SlogP_VSA4-anion,SlogP_VSA5-anion,SlogP_VSA6-anion,SlogP_VSA7-anion,SlogP_VSA8-anion,SlogP_VSA9-anion,SlogP_VSA10-anion,SlogP_VSA11-anion,SlogP_VSA12-anion,EState_VSA1-anion,EState_VSA2-anion,EState_VSA3-anion,EState_VSA4-anion,EState_VSA5-anion,EState_VSA6-anion,EState_VSA7-anion,EState_VSA8-anion,EState_VSA9-anion,EState_VSA10-anion,EState_VSA11-anion,VSA_EState1-anion,VSA_EState2-anion,VSA_EState3-anion,VSA_EState4-anion,VSA_EState5-anion,VSA_EState6-anion,VSA_EState7-anion,VSA_EState8-anion,VSA_EState9-anion,VSA_EState10-anion,Topliss fragments-anion,name-cation,smiles-cation,steiger-cation,Marsili Partial Charges-cation,BalabanJ-cation,BertzCT-cation,Ipc-cation,HallKierAlpha-cation,Kappa1-cation,Kappa2-cation,Kappa3-cation,Chi0-cation,Chi1-cation,Chi0n-cation,Chi1n-cation,Chi2n-cation,Chi3n-cation,Chi4n-cation,Chi0v-cation,Chi1v-cation,Chi2v-cation,Chi3v-cation,Chi4v-cation,MolLogP-cation,MolMR-cation,MolWt-cation,HeavyAtomCount-cation,HeavyAtomMolWt-cation,NHOHCount-cation,NOCount-cation,NumHAcceptors-cation,NumHDonors-cation,NumHeteroatoms-cation,NumRotatableBonds-cation,NumValenceElectrons-cation,RingCount-cation,TPSA-cation,LabuteASA-cation,PEOE_VSA1-cation,PEOE_VSA2-cation,PEOE_VSA3-cation,PEOE_VSA4-cation,PEOE_VSA5-cation,PEOE_VSA6-cation,PEOE_VSA7-cation,PEOE_VSA8-cation,PEOE_VSA9-cation,PEOE_VSA10-cation,PEOE_VSA11-cation,PEOE_VSA12-cation,PEOE_VSA13-cation,PEOE_VSA14-cation,SMR_VSA1-cation,SMR_VSA2-cation,SMR_VSA3-cation,SMR_VSA4-cation,SMR_VSA5-cation,SMR_VSA6-cation,SMR_VSA7-cation,SMR_VSA8-cation,SMR_VSA9-cation,SMR_VSA10-cation,SlogP_VSA1-cation,SlogP_VSA2-cation,SlogP_VSA3-cation,SlogP_VSA4-cation,SlogP_VSA5-cation,SlogP_VSA6-cation,SlogP_VSA7-cation,SlogP_VSA8-cation,SlogP_VSA9-cation,SlogP_VSA10-cation,SlogP_VSA11-cation,SlogP_VSA12-cation,EState_VSA1-cation,EState_VSA2-cation,EState_VSA3-cation,EState_VSA4-cation,EState_VSA5-cation,EState_VSA6-cation,EState_VSA7-cation,EState_VSA8-cation,EState_VSA9-cation,EState_VSA10-cation,EState_VSA11-cation,VSA_EState1-cation,VSA_EState2-cation,VSA_EState3-cation,VSA_EState4-cation,VSA_EState5-cation,VSA_EState6-cation,VSA_EState7-cation,VSA_EState8-cation,VSA_EState9-cation,VSA_EState10-cation,Topliss fragments-cation,"Temperature, K","Pressure, kPa","Thermal conductivity, W/m/K"
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-butylpyridinium,CCCC[n+]1ccccc1,777.0,777.0,2.4265223465879537,169.34295735705518,251.66716234355823,-0.8500000000000001,7.2592896174863375,4.044246402484895,2.175236783365843,7.234204518682008,4.931851652578137,6.455285285007732,3.873065660031042,2.4668724247029474,1.5471720825785162,0.9240774186434322,6.455285285007732,3.873065660031042,2.4668724247029474,1.5471720825785162,0.9240774186434322,1.7742,41.545000000000016,136.21799999999996,10.0,122.10599999999998,0.0,1.0,0.0,0.0,1.0,3.0,54.0,1.0,3.88,62.320791044625246,0.0,0.0,4.5670996477913555,0.0,0.0,19.410925891078247,0.0,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,26.310136851455216,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,19.765380445542647,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912576,12.841643245852019,0.0,6.06636706846161,36.01725812763135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.211805555555556,16.288194444444443,0.0,777.0,334.3,10000.0,0.171
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-butylpyridinium,CCCC[n+]1ccccc1,777.0,777.0,2.4265223465879537,169.34295735705518,251.66716234355823,-0.8500000000000001,7.2592896174863375,4.044246402484895,2.175236783365843,7.234204518682008,4.931851652578137,6.455285285007732,3.873065660031042,2.4668724247029474,1.5471720825785162,0.9240774186434322,6.455285285007732,3.873065660031042,2.4668724247029474,1.5471720825785162,0.9240774186434322,1.7742,41.545000000000016,136.21799999999996,10.0,122.10599999999998,0.0,1.0,0.0,0.0,1.0,3.0,54.0,1.0,3.88,62.320791044625246,0.0,0.0,4.5670996477913555,0.0,0.0,19.410925891078247,0.0,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,26.310136851455216,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,19.765380445542647,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912576,12.841643245852019,0.0,6.06636706846161,36.01725812763135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.211805555555556,16.288194444444443,0.0,777.0,334.3,20000.0,0.172
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,294.2,100.0,0.163
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,294.2,10000.0,0.165
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,294.2,20000.0,0.166
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,314.3,100.0,0.163
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,314.3,10000.0,0.163
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,314.3,20000.0,0.16399999999999998
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,334.3,100.0,0.161
tetrafluoroborate,[B-](F)(F)(F)F,777.0,777.0,3.0237157840738176,19.11941547876375,3.6096404744368114,-0.2150649350649352,4.7849350649350635,0.8771858208710783,260.71382488733417,4.5,2.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,2.089208161226535,0.8728715609439696,0.4948716593053936,0.0,0.0,1.3,10.186000000000002,86.80400000000002,5.0,86.80400000000002,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,25.891662677549874,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25440835308271,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,7.25440835308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26263557438497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-6.0,0.0,777.0,1-hexylpyridinium,CCCCCC[n+]1ccccc1,777.0,777.0,2.157795777203053,193.41890295110642,694.6611541570787,-0.8500000000000001,9.239686098654712,5.756462429507698,3.51467203516026,8.648418081055102,5.931851652578138,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,7.869498847380828,4.873065660031041,3.173979205889495,2.047172082578516,1.3045436298066395,2.554400000000001,50.779000000000046,164.27200000000005,12.0,146.128,0.0,1.0,0.0,0.0,1.0,5.0,66.0,1.0,3.88,75.05067527341845,0.0,0.0,4.5670996477913555,0.0,0.0,25.83174751400425,6.4208216229260096,18.553555759849232,0.0,6.544756405912576,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,0.0,39.151780097307224,0.0,30.592788348610977,0.0,0.0,0.0,4.5670996477913555,0.0,6.544756405912576,0.0,32.60702369139466,30.592788348610977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22804289761661,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456944444444438,19.254305555555558,0.0,777.0,334.3,10000.0,0.162
