"Electrical conductivity, S/m","Frequency, MHz","Pressure, kPa","Temperature, K",salt_name
0.322,,101.325,293.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.376,,101.325,298.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.439,,101.325,303.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.496,,101.325,308.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.557,,101.325,313.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.622,,101.325,318.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.689,,101.325,323.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.755,,101.325,328.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.823,,101.325,333.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.893,,101.325,338.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.963,,101.325,343.15,1-butyl-3-methylimidazolium hydrogen carbonate
0.487,,101.325,288.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.547,,101.325,293.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.606,,101.325,298.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.662,,101.325,303.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.725,,101.325,308.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.785,,101.325,313.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.846,,101.325,318.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.908,,101.325,323.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.968,,101.325,328.15,1-metyl-3-propylimidazolium hydrogen carbonate
1.026,,101.325,333.15,1-metyl-3-propylimidazolium hydrogen carbonate
1.083,,101.325,338.15,1-metyl-3-propylimidazolium hydrogen carbonate
1.142,,101.325,343.15,1-metyl-3-propylimidazolium hydrogen carbonate
0.143,,101.325,288.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.193,,101.325,293.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.248,,101.325,298.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.305,,101.325,303.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.367,,101.325,308.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.428,,101.325,313.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.489,,101.325,318.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.553,,101.325,323.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.612,,101.325,328.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.671,,101.325,333.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.733,,101.325,338.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.794,,101.325,343.15,3-methyl-1-pentylimidazolium hydrogen carbonate
0.164,,101.325,288.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.201,,101.325,293.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.243,,101.325,298.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.29,,101.325,303.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.341,,101.325,308.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.398,,101.325,313.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.457,,101.325,318.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.523,,101.325,323.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.588,,101.325,328.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.665,,101.325,333.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.744,,101.325,338.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.825,,101.325,343.15,1-methyl-3-pentylimidazolium dihydrogen phosphate
0.469,,101.325,288.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.536,,101.325,293.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.613,,101.325,298.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.693,,101.325,303.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.785,,101.325,308.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.879,,101.325,313.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.977,,101.325,318.15,1-methyl-3-propylimidazolium dihydrogen phosphate
1.082,,101.325,323.15,1-methyl-3-propylimidazolium dihydrogen phosphate
1.186,,101.325,328.15,1-methyl-3-propylimidazolium dihydrogen phosphate
1.302,,101.325,333.15,1-methyl-3-propylimidazolium dihydrogen phosphate
1.412,,101.325,338.15,1-methyl-3-propylimidazolium dihydrogen phosphate
1.546,,101.325,343.15,1-methyl-3-propylimidazolium dihydrogen phosphate
0.303,,101.325,288.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.359,,101.325,293.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.419,,101.325,298.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.483,,101.325,303.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.555,,101.325,308.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.628,,101.325,313.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.707,,101.325,318.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.788,,101.325,323.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.868,,101.325,328.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.965,,101.325,333.15,1-butyl-3-methylimidazolium dihydrogen phosphate
1.059,,101.325,338.15,1-butyl-3-methylimidazolium dihydrogen phosphate
1.159,,101.325,343.15,1-butyl-3-methylimidazolium dihydrogen phosphate
0.053,,101.325,273.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.075,,101.325,278.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.103,,101.325,283.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.136,,101.325,288.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.177,,101.325,293.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.225,,101.325,298.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.28,,101.325,303.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.415,,101.325,313.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.585,,101.325,323.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.787,,101.325,333.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
1.014,,101.325,343.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
1.277,,101.325,353.15,"N,N-dimethylpropionamidium bis(trifluoromethanesulfonyl)amide"
0.224,,101.325,273.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
0.293,,101.325,278.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
0.373,,101.325,283.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
0.465,,101.325,288.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
0.57,,101.325,293.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
0.687,,101.325,298.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
0.815,,101.325,303.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
1.108,,101.325,313.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
1.441,,101.325,323.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
1.808,,101.325,333.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
2.21,,101.325,343.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
2.645,,101.325,353.15,"N,N-dimethylformamide bis 1,1,1-trifluoro-N-((trifluoromethyl)sulfonyl)methanesulfonamide (1:1)"
3e-05,,101.325,298.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00013,,101.325,303.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00035,,101.325,308.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.0007,,101.325,313.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.0013,,101.325,318.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00204,,101.325,323.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00291,,101.325,328.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00435,,101.325,333.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00552,,101.325,338.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00649,,101.325,343.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00779,,101.325,348.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00941,,101.325,353.15,"2-hydroxy-N,N,N-trimethylethanaminiume L-prolinate"
0.00093,,101.325,298.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.00145,,101.325,303.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.00229,,101.325,308.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.00359,,101.325,313.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.00553,,101.325,318.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.00833,,101.325,323.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.01217,,101.325,328.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.01749,,101.325,333.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.02664,,101.325,338.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.037,,101.325,343.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.0495,,101.325,348.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.0688,,101.325,353.15,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate"
0.00677,,101.325,298.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.0104,,101.325,303.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.01468,,101.325,308.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.02203,,101.325,313.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.02921,,101.325,318.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.0388,,101.325,323.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.0497,,101.325,328.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.0609,,101.325,333.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.0781,,101.325,338.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.0993,,101.325,343.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.1219,,101.325,348.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.1499,,101.325,353.15,"2-hydroxy-N,N,N-trimethylethanaminium glycinate"
0.00213,,101.325,298.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.00577,,101.325,303.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.00907,,101.325,308.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.01255,,101.325,313.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.01704,,101.325,318.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.02493,,101.325,323.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.03093,,101.325,328.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.0397,,101.325,333.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.0518,,101.325,338.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.0655,,101.325,343.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.0822,,101.325,348.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.1006,,101.325,353.15,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate"
0.00071,,101.325,298.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.00143,,101.325,303.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.00268,,101.325,308.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.00494,,101.325,313.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.00907,,101.325,318.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.01336,,101.325,323.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.01778,,101.325,328.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.02272,,101.325,333.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.02955,,101.325,338.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.0379,,101.325,343.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.0496,,101.325,348.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.0615,,101.325,353.15,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate"
0.0705,,101.325,248.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
0.1475,,101.325,258.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
0.2671,,101.325,268.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
0.4347,,101.325,278.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
0.6526,,101.325,288.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
0.921,,101.325,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
1.0736,,101.325,303.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
1.4139,,101.325,313.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
1.7989,,101.325,323.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
2.2244,,101.325,333.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
2.6887,,101.325,343.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
3.189,,101.325,353.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
0.263,,101.325,263,1-ethyl-3-methylimidazolium tetrafluoroborate
0.476,,101.325,273,1-ethyl-3-methylimidazolium tetrafluoroborate
0.77,,101.325,283,1-ethyl-3-methylimidazolium tetrafluoroborate
1.1433,,101.325,293,1-ethyl-3-methylimidazolium tetrafluoroborate
1.592,,101.325,303,1-ethyl-3-methylimidazolium tetrafluoroborate
2.109,,101.325,313,1-ethyl-3-methylimidazolium tetrafluoroborate
2.686,,101.325,323,1-ethyl-3-methylimidazolium tetrafluoroborate
3.314,,101.325,333,1-ethyl-3-methylimidazolium tetrafluoroborate
3.985,,101.325,343,1-ethyl-3-methylimidazolium tetrafluoroborate
4.691,,101.325,353,1-ethyl-3-methylimidazolium tetrafluoroborate
5.425,,101.325,363,1-ethyl-3-methylimidazolium tetrafluoroborate
6.18,,101.325,373,1-ethyl-3-methylimidazolium tetrafluoroborate
0.01019,,101.325,263,1-butylpyridinium tetrafluoroborate
0.0303,,101.325,273,1-butylpyridinium tetrafluoroborate
0.0712,,101.325,283,1-butylpyridinium tetrafluoroborate
0.142,,101.325,293,1-butylpyridinium tetrafluoroborate
0.25,,101.325,303,1-butylpyridinium tetrafluoroborate
0.402,,101.325,313,1-butylpyridinium tetrafluoroborate
0.602,,101.325,323,1-butylpyridinium tetrafluoroborate
0.851,,101.325,333,1-butylpyridinium tetrafluoroborate
1.151,,101.325,343,1-butylpyridinium tetrafluoroborate
1.5,,101.325,353,1-butylpyridinium tetrafluoroborate
1.895,,101.325,363,1-butylpyridinium tetrafluoroborate
2.334,,101.325,373,1-butylpyridinium tetrafluoroborate
0.00095,,101,238.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.0227,,101,258.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.113,,101,278.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.353,,101,298.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.826,,101,318.15,1-butyl-3-methylimidazolium tetrafluoroborate
1.548,,101,338.15,1-butyl-3-methylimidazolium tetrafluoroborate
2.53,,101,358.15,1-butyl-3-methylimidazolium tetrafluoroborate
3.74,,101,378.15,1-butyl-3-methylimidazolium tetrafluoroborate
5.13,,101,398.15,1-butyl-3-methylimidazolium tetrafluoroborate
6.68,,101,418.15,1-butyl-3-methylimidazolium tetrafluoroborate
8.36,,101,438.15,1-butyl-3-methylimidazolium tetrafluoroborate
10.13,,101,458.15,1-butyl-3-methylimidazolium tetrafluoroborate
0.044,,101.325,273.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.066,,101.325,278.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.095,,101.325,283.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.132,,101.325,288.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.178,,101.325,293.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.233,,101.325,298.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.299,,101.325,303.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.461,,101.325,313.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.668,,101.325,323.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.912,,101.325,333.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
1.204,,101.325,343.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
1.517,,101.325,353.15,1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide
0.545,,101.325,273.15,1-ethyl-3-methylimidazolium tetracyanoborate
0.702,,101.325,278.15,1-ethyl-3-methylimidazolium tetracyanoborate
