"Density_kg/m, Experimental","Density_kg/m, Prediction",Salt Name,Temperature_K,Pressure_kPa
7.15711223711,7.15523880547,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,30000.0
7.09381982205,7.08875028994,1-ethyl-3-methylimidazolium ethyl sulfate,343.15,14990.0
7.15662115645,7.13651850109,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.15,101.325
7.37713371283,7.36581856516,1-ethyl-3-methylimidazolium methanesulfonate,308.15,101.325
7.10611421347,7.10803907568,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,352.32,101.325
6.99850964225,7.0130192546,1-ethyl-3-methylimidazolium hexafluorophosphate,312.8,180000.0
7.12391449652,7.12736116617,1-ethyl-3-methylimidazolium tetrafluoroborate,413.0,120000.0
7.11533839218,7.11797450218,1-ethyl-3-methylimidazolium acetate,328.14,101.325
7.15391198461,7.15570637433,1-ethyl-3-methylimidazolium ethyl sulfate,433.15,40000.0
7.22037383672,7.23672971169,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,30010.0
7.25417784646,7.26016550058,1-ethyl-3-methylimidazolium methylsulfate,293.15,101.325
7.21391557268,7.20976033231,1-ethyl-3-methylimidazolium methanesulfonate,353.15,101.325
7.1078348907,7.11037685898,1-ethyl-3-methylimidazolium hexafluorophosphate,332.7,200000.0
7.13409372119,7.13645540639,1-ethyl-3-methylimidazolium ethyl sulfate,298.16,129865.0
7.10504754671,7.08391846125,1-ethyl-3-methylimidazolium tetrafluoroborate,340.548,29899.0
7.33517755444,7.33633030909,1-ethyl-3-methylimidazolium ethyl sulfate,328.15,101.0
7.11517586983,7.11595874714,1-ethyl-3-methylimidazolium tetrafluoroborate,355.861,29675.0
7.09007683578,7.08864185491,1-ethyl-3-methylimidazolium ethyl sulfate,283.15,2500.0
7.13083482825,7.13667658557,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,328.03,101.325
7.17150320114,7.15109390243,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,15000.0
7.12165624893,7.12443896755,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,15000.0
7.25049355718,7.23606645311,1-ethyl-3-methylimidazolium ethyl sulfate,340.65,10000.0
7.25981961036,7.2761857507,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
7.31543792653,7.31786252699,1-ethyl-3-methylimidazolium tetrafluoroborate,472.4,180000.0
7.08991015522,7.09313590541,1-ethyl-3-methylimidazolium hexafluorophosphate,472.4,60000.0
7.13457207566,7.13937714038,1-ethyl-3-methylimidazolium tetrafluoroborate,472.4,200000.0
7.14188624695,7.1248297066,1-ethyl-3-methylimidazolium ethyl sulfate,305.65,20000.0
7.22700869027,7.22144912681,1-ethyl-3-methylimidazolium tetrafluoroborate,352.7,20000.0
7.13249755166,7.13726100089,1-ethyl-3-methylimidazolium tetrafluoroborate,318.15,6000.0
7.14203657471,7.14836531905,1-ethyl-3-methylimidazolium hexafluorophosphate,392.9,130000.0
7.0741168162,7.05965333528,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,318.15,101.325
7.00479124149,7.01594133926,1-ethyl-3-methylimidazolium ethyl sulfate,398.15,120000.0
7.28961052145,7.29984876263,1-ethyl-3-methylimidazolium ethyl sulfate,283.15,89964.0
7.12004008696,7.1232700881,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.15,25000.0
7.29885773625,7.30325153387,1-ethyl-3-methylimidazolium methylsulfate,358.15,101.325
7.11697838897,7.1215163043,1-ethyl-3-methylimidazolium ethyl sulfate,303.15,30000.0
7.32850301062,7.32250442261,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,278.15,101.0
7.08774077598,7.08937258407,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,10010.0
7.10315757531,7.09941051329,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,363.15,101.325
7.24208235926,7.25525640215,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,333.14,101.325
7.00470048504,7.00562517825,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,15000.0
6.987490247,7.00133046011,1-ethyl-3-methylimidazolium ethyl sulfate,308.15,25000.0
7.09149249992,7.09109380587,1-ethyl-3-methylimidazolium tetrafluoroborate,318.15,14000.0
7.09837563859,7.13061100914,1-ethyl-3-methylimidazolium ethyl sulfate,328.15,101.325
7.1294577925,7.13375444797,1-ethyl-3-methylimidazolium ethyl sulfate,333.12,19852.0
7.15453722886,7.15694001874,1-ethyl-3-methylimidazolium thiocyanate,291.468,9629.0
7.32448997935,7.32662912286,1-ethyl-3-methylimidazolium ethyl sulfate,263.15,101.325
7.30182234214,7.3061737325,1-ethyl-3-methylimidazolium tetrafluoroborate,325.39,60094.0
7.25148681728,7.23700608872,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325
7.14503839385,7.1242096995,1-ethyl-3-methylimidazolium tetrafluoroborate,304.693,19721.0
7.12439774395,7.12907894237,1-ethyl-3-methylimidazolium ethyl sulfate,391.39,1000.0
7.37148929521,7.33719460748,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,414.92,20000.0
7.15172054599,7.15398859813,1-ethyl-3-methylimidazolium methylsulfate,303.15,10000.0
7.17326842666,7.16570661461,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.17,5147.0
7.16084590666,7.13944023509,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,353.15,25000.0
7.10010967148,7.09573032196,1-ethyl-3-methylimidazolium ethyl sulfate,295.65,30000.0
7.16355961254,7.1617845255,1-ethyl-3-methylimidazolium tetrafluoroborate,308.0,101.325
7.12318918723,7.12791005072,1-ethyl-3-methylimidazolium ethyl sulfate,298.16,139020.0
7.31999737137,7.31553023499,1-ethyl-3-methylimidazolium tetrafluoroborate,313.2,140000.0
7.12592648867,7.12411119861,1-ethyl-3-methylimidazolium methylsulfate,393.15,20000.0
7.12921741751,7.1279099897,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,283.19,60272.0
7.13881937976,7.14544318144,1-ethyl-3-methylimidazolium methylsulfate,307.15,101.325
7.12137360907,7.12443896755,1-ethyl-3-methylimidazolium thiocyanate,332.174,50103.0
6.9957661563,7.01009705598,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,101.325
7.06902342658,7.06905699364,1-ethyl-3-methylimidazolium methanesulfonate,298.15,101.325
6.988413182,7.00133046011,1-ethyl-3-methylimidazolium tetrafluoroborate,432.9,180000.0
7.1115121165,7.11446794926,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,2500.0
7.11476944837,7.10968153856,1-ethyl-3-methylimidazolium ethyl sulfate,373.15,40000.0
7.1253957159,7.13028336479,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,293.15,101.325
7.16410147112,7.17817159857,1-ethyl-3-methylimidazolium methanesulfonate,348.15,101.325
7.20978394514,7.19758109724,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,393.15,101.325
7.12274568354,7.12590006686,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,352.34,1000.0
7.12254402591,7.12621238194,1-ethyl-3-methylimidazolium tetrafluoroborate,288.15,6000.0
7.11208291604,7.11446788824,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,15000.0
7.3357187241,7.33606782441,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,283.15,101.325
7.12028267783,7.12381896045,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.14,99911.0
7.01643029561,7.01888924858,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.65,101.325
7.11183832756,7.11388341191,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,20000.0
7.09969707915,7.10164581828,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,393.15,20000.0
7.2591161281,7.26256160582,1-ethyl-3-methylimidazolium ethyl sulfate,288.15,5000.0
7.22758987445,7.21505584501,1-ethyl-3-methylimidazolium ethyl sulfate,308.15,100.0
7.16247501373,7.14115847592,1-ethyl-3-methylimidazolium ethyl sulfate,353.19,10093.0
7.22198190666,7.20593486704,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,101.325
7.20971001072,7.19752265327,1-ethyl-3-methylimidazolium tetrafluoroborate,452.6,160000.0
7.191354026,7.19012317221,1-ethyl-3-methylimidazolium thiocyanate,338.15,8000.0
7.35564110297,7.30674559071,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,101.325
7.11874527412,7.11707333692,1-ethyl-3-methylimidazolium ethyl sulfate,352.34,40000.0
7.30222684562,7.30593995661,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,303.15,20000.0
7.12274568354,7.12590006686,1-ethyl-3-methylimidazolium ethyl sulfate,358.15,101.325
7.12734050697,7.13258555632,1-ethyl-3-methylimidazolium methylsulfate,334.15,101.325
7.15352100833,7.15161528406,1-ethyl-3-methylimidazolium tetrafluoroborate,293.15,4000.0
7.15726808532,7.15921298827,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,323.15,15000.0
7.08924315503,7.08992497523,1-ethyl-3-methylimidazolium tetrafluoroborate,293.15,101.325
7.10463698711,7.10690577581,1-ethyl-3-methylimidazolium thiocyanate,304.966,20369.0
7.09829299055,7.10687655382,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,60000.0
7.14029455194,7.14230553407,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,20000.0
7.25700270709,7.27045181058,1-ethyl-3-methylimidazolium tetrafluoroborate,323.15,101.0
7.09082655467,7.09229431806,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,271.043,9677.3
7.10652416715,7.10836687512,1-ethyl-3-methylimidazolium ethyl sulfate,358.15,101.325
7.34858753093,7.29862185413,1-ethyl-3-methylimidazolium ethyl sulfate,353.15,45000.0
6.99658999268,6.9963092332,1-ethyl-3-methylimidazolium ethyl sulfate,293.14,19948.0
7.0915757119,7.09287922242,1-ethyl-3-methylimidazolium tetrafluoroborate,308.15,40000.0
7.15023860539,7.1295052244,1-ethyl-3-methylimidazolium tetrafluoroborate,293.15,101.325
7.08982680452,7.08699914796,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,278.15,101.0
7.12775790274,7.13316997163,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,25000.0
7.14527499624,7.15416506026,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,353.15,10000.0
7.39018142823,7.36986464164,1-ethyl-3-methylimidazolium ethyl sulfate,330.65,100.0
7.12136553247,7.12443896755,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,101.325
7.09614174034,7.09284360622,1-ethyl-3-methylimidazolium hexafluorophosphate,412.9,110000.0
7.16487504585,7.16639492183,1-ethyl-3-methylimidazolium ethyl sulfate,333.18,139672.0
7.01705801387,7.01968728682,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,101.0
7.12897698473,7.13320509879,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,308.15,101.325
7.09090982208,7.09265421338,1-ethyl-3-methylimidazolium ethyl sulfate,313.16,138377.0
7.10930740405,7.11271458127,1-ethyl-3-methylimidazolium thiocyanate,318.15,500.0
7.32211405426,7.32398161091,1-ethyl-3-methylimidazolium ethyl sulfate,413.15,30000.0
7.12713174373,7.13136558507,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.15,49994.0
7.15524016168,7.15485335766,1-ethyl-3-methylimidazolium ethyl sulfate,354.15,101.325
7.15367741719,7.15173219153,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,282.0,101.325
7.11590701248,7.11914345485,1-ethyl-3-methylimidazolium ethyl sulfate,283.15,35000.0
7.13409372119,7.13901436888,1-ethyl-3-methylimidazolium tetrafluoroborate,313.15,10000.0
7.1974353541,7.21119849907,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,273.15,101.325
7.27170370689,7.27769857029,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,7500.0
7.10679464455,7.11066909715,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,101.325
7.33211410472,7.33247352011,1-ethyl-3-methylimidazolium tetrafluoroborate,333.15,100.0
7.32231226377,7.32370692424,1-ethyl-3-methylimidazolium tetrafluoroborate,353.15,101.325
7.23157639805,7.21605619325,1-ethyl-3-methylimidazolium methanesulfonate,278.15,101.325
7.22489906158,7.21204598043,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,302.68,101.325
7.09639019783,7.09827897987,1-ethyl-3-methylimidazolium ethyl sulfate,413.15,14990.0
7.14866015987,7.1510663995,1-ethyl-3-methylimidazolium ethyl sulfate,338.15,15000.0
7.36327958696,7.35988170531,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,250.0
7.38087903556,7.35472767718,1-ethyl-3-methylimidazolium hexafluorophosphate,332.7,120000.0
6.99640697658,7.00717474339,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,3000.0
7.17011954345,7.17531407082,1-ethyl-3-methylimidazolium ethyl sulfate,348.15,101.325
7.13090683026,7.13612776204,1-ethyl-3-methylimidazolium tetrafluoroborate,333.15,25000.0
7.15453722886,7.15691068279,1-ethyl-3-methylimidazolium tetrafluoroborate,452.6,150000.0
7.0917421151,7.08308955549,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,332.559,22229.0
7.14440718032,7.14236289834,1-ethyl-3-methylimidazolium tetrafluoroborate,452.6,100000.0
7.19691126469,7.19398044755,1-ethyl-3-methylimidazolium hexafluorophosphate,372.8,140000.0
7.14677217945,7.14511095724,1-ethyl-3-methylimidazolium acetate,363.15,101.325
6.98527172141,6.9954859489,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.325
7.02117324602,7.02260948544,1-ethyl-3-methylimidazolium ethyl sulfate,278.15,100.0
7.36688752834,7.36349036172,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,8000.0
7.12482441836,7.12995556535,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,288.15,101.325
7.11476944837,7.11713347099,1-ethyl-3-methylimidazolium ethyl sulfate,288.2,101.325
7.13449236581,7.1395987842,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,318.15,101.325
7.05789793741,7.05736819914,1-ethyl-3-methylimidazolium ethyl sulfate,328.15,35000.0
7.11012453108,7.11275017305,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,313.15,10000.0
7.00633284234,7.02062865982,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,100.0
7.15305163494,7.15409881119,1-ethyl-3-methylimidazolium tetrafluoroborate,318.15,50000.0
7.13185037743,7.13755326957,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325
7.08514804254,7.08645038544,1-ethyl-3-methylimidazolium ethyl sulfate,357.15,101.325
7.10742547411,7.10851282996,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,45000.0
7.11053284434,7.11329905761,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,353.15,3000.0
7.11785411678,7.12151676892,1-ethyl-3-methylimidazolium ethyl sulfate,323.15,14990.0
7.10908666523,7.11300684995,1-ethyl-3-methylimidazolium acetate,338.15,101.0
7.11536276825,7.11914339383,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,101.325
7.09991164841,7.10307136242,1-ethyl-3-methylimidazolium tetrafluoroborate,332.6,30000.0
7.09224115861,7.08992134658,1-ethyl-3-methylimidazolium acetate,293.15,101.325
7.13297667009,7.13842989254,1-ethyl-3-methylimidazolium methanesulfonate,318.0,101.325
7.25205395185,7.2378432644,1-ethyl-3-methylimidazolium thiocyanate,278.15,101.325
7.37775890823,7.34531834406,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,391.25,1000.0
7.00385605527,7.01886365185,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,30000.0
7.0842264221,7.08435701613,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
7.1332959549,7.13784898384,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,101.325
6.99448328249,7.00717485736,1-ethyl-3-methylimidazolium ethyl sulfate,293.15,30000.0
7.12447826249,7.12131188908,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,1000.0
7.29233717617,7.30551794999,1-ethyl-3-methylimidazolium ethyl sulfate,318.15,101.0
7.20860033796,7.22048223853,1-ethyl-3-methylimidazolium tetrafluoroborate,323.15,20000.0
7.11281632275,7.11581217161,1-ethyl-3-methylimidazolium ethyl sulfate,353.18,59605.0
7.10647498159,7.10538454243,1-ethyl-3-methylimidazolium ethyl sulfate,348.15,35000.0
6.99933122247,6.99923189645,1-ethyl-3-methylimidazolium hexafluorophosphate,412.9,180000.0
7.06390396147,7.06204987184,1-ethyl-3-methylimidazolium ethyl sulfate,414.95,5000.0
